Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
299,Forward,0F,AAA,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
300,Forward,10,AAA,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
301,Forward,11,AAA,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
302,Defenseman,12,AAA,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
303,Defenseman,13,AAA,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
304,Defenseman,14,AAA,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
305,Defenseman,15,AAA,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
306,Defenseman,16,AAA,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
307,Defenseman,17,AAA,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
308,Defenseman,18,AAA,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
309,Defenseman,19,AAA,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
310,Goaltender,00,OTT,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
311,Goaltender,01,OTT,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
312,Goaltender,02,OTT,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
313,Forward,03,OTT,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
314,Forward,04,OTT,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
315,Forward,05,OTT,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
316,Forward,06,OTT,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
317,Forward,07,OTT,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
318,Forward,08,OTT,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
319,Forward,09,OTT,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
320,Forward,0A,OTT,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
321,Forward,0B,OTT,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
322,Forward,0C,OTT,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
323,Forward,0D,OTT,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
324,Forward,0E,OTT,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
325,Forward,0F,OTT,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
326,Forward,10,OTT,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
327,Forward,11,OTT,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
328,Defenseman,12,OTT,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
329,Defenseman,13,OTT,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
330,Defenseman,14,OTT,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
331,Defenseman,15,OTT,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
332,Defenseman,16,OTT,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
333,Defenseman,17,OTT,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
334,Defenseman,18,OTT,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
335,Defenseman,19,OTT,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
336,Goaltender,00,BBB,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
337,Goaltender,01,BBB,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
338,Goaltender,02,BBB,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
339,Forward,03,BBB,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
340,Forward,04,BBB,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
341,Forward,05,BBB,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
342,Forward,06,BBB,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
343,Forward,07,BBB,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
344,Forward,08,BBB,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
345,Forward,09,BBB,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
346,Forward,0A,BBB,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
347,Forward,0B,BBB,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
348,Forward,0C,BBB,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
349,Forward,0D,BBB,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
350,Forward,0E,BBB,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
351,Forward,0F,BBB,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
352,Forward,10,BBB,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
353,Forward,11,BBB,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
354,Defenseman,12,BBB,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
355,Defenseman,13,BBB,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
356,Defenseman,14,BBB,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
357,Defenseman,15,BBB,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
358,Defenseman,16,BBB,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
359,Defenseman,17,BBB,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
360,Defenseman,18,BBB,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
361,Defenseman,19,BBB,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
362,Goaltender,00,PHX,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
363,Goaltender,01,PHX,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
364,Goaltender,02,PHX,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
365,Forward,03,PHX,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
366,Forward,04,PHX,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
367,Forward,05,PHX,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
368,Forward,06,PHX,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
369,Forward,07,PHX,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
370,Forward,08,PHX,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
371,Forward,09,PHX,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
372,Forward,0A,PHX,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
373,Forward,0B,PHX,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
374,Forward,0C,PHX,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
375,Forward,0D,PHX,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
376,Forward,0E,PHX,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
377,Forward,0F,PHX,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
378,Forward,10,PHX,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
379,Forward,11,PHX,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
380,Defenseman,12,PHX,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
381,Defenseman,13,PHX,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
382,Defenseman,14,PHX,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
383,Defenseman,15,PHX,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
384,Defenseman,16,PHX,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
385,Defenseman,17,PHX,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
386,Defenseman,18,PHX,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
387,Defenseman,19,PHX,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
388,Goaltender,00,CCC,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
389,Goaltender,01,CCC,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
390,Goaltender,02,CCC,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
391,Forward,03,CCC,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
392,Forward,04,CCC,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
393,Forward,05,CCC,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
394,Forward,06,CCC,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
395,Forward,07,CCC,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
396,Forward,08,CCC,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
397,Forward,09,CCC,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
398,Forward,0A,CCC,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
399,Forward,0B,CCC,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
400,Forward,0C,CCC,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
401,Forward,0D,CCC,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
402,Forward,0E,CCC,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
403,Forward,0F,CCC,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
404,Forward,10,CCC,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
405,Forward,11,CCC,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
406,Defenseman,12,CCC,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
407,Defenseman,13,CCC,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
408,Defenseman,14,CCC,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
409,Defenseman,15,CCC,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
410,Defenseman,16,CCC,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
411,Defenseman,17,CCC,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
412,Defenseman,18,CCC,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
413,Defenseman,19,CCC,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
414,Goaltender,00,DDD,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
415,Goaltender,01,DDD,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
416,Goaltender,02,DDD,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
417,Forward,03,DDD,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
418,Forward,04,DDD,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
419,Forward,05,DDD,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
420,Forward,06,DDD,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
421,Forward,07,DDD,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
422,Forward,08,DDD,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
423,Forward,09,DDD,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
424,Forward,0A,DDD,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
425,Forward,0B,DDD,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
426,Forward,0C,DDD,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
427,Forward,0D,DDD,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
428,Forward,0E,DDD,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
429,Forward,0F,DDD,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
430,Forward,10,DDD,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
431,Forward,11,DDD,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
432,Defenseman,12,DDD,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
433,Defenseman,13,DDD,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
434,Defenseman,14,DDD,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
435,Defenseman,15,DDD,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
436,Defenseman,16,DDD,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
437,Defenseman,17,DDD,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
438,Defenseman,18,DDD,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
439,Defenseman,19,DDD,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
440,Goaltender,00,SJ,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
441,Goaltender,01,SJ,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
442,Goaltender,02,SJ,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
443,Forward,03,SJ,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
444,Forward,04,SJ,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
445,Forward,05,SJ,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
446,Forward,06,SJ,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
447,Forward,07,SJ,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
448,Forward,08,SJ,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
449,Forward,09,SJ,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
450,Forward,0A,SJ,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
451,Forward,0B,SJ,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
452,Forward,0C,SJ,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
453,Forward,0D,SJ,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
454,Forward,0E,SJ,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
455,Forward,0F,SJ,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
456,Forward,10,SJ,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
457,Forward,11,SJ,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
458,Defenseman,12,SJ,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
459,Defenseman,13,SJ,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
460,Defenseman,14,SJ,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
461,Defenseman,15,SJ,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
462,Defenseman,16,SJ,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
463,Defenseman,17,SJ,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
464,Defenseman,18,SJ,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
465,Defenseman,19,SJ,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
466,Goaltender,00,TB,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
467,Goaltender,01,TB,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
468,Goaltender,02,TB,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
469,Forward,03,TB,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
470,Forward,04,TB,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
471,Forward,05,TB,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
472,Forward,06,TB,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
473,Forward,07,TB,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
474,Forward,08,TB,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
475,Forward,09,TB,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
476,Forward,0A,TB,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
477,Forward,0B,TB,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
478,Forward,0C,TB,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
479,Forward,0D,TB,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
480,Forward,0E,TB,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
481,Forward,0F,TB,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
482,Forward,10,TB,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
483,Forward,11,TB,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
484,Defenseman,12,TB,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
485,Defenseman,13,TB,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
486,Defenseman,14,TB,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
487,Defenseman,15,TB,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
488,Defenseman,16,TB,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
489,Defenseman,17,TB,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
490,Defenseman,18,TB,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
491,Defenseman,19,TB,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
492,Goaltender,00,EEE,G,00,6,6,6,6,6,6,0,0,0,0,6,6,6,6
493,Goaltender,01,EEE,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
494,Goaltender,02,EEE,G,02,6,6,6,6,6,6,0,0,0,0,6,6,6,6
495,Forward,03,EEE,F,03,0,6,6,6,6,6,6,0,6,6,6,6,6,6
496,Forward,04,EEE,F,04,0,6,6,6,6,6,6,0,6,6,6,6,6,6
497,Forward,05,EEE,F,05,0,6,6,6,6,6,6,0,6,6,6,6,6,6
498,Forward,06,EEE,F,06,0,6,6,6,6,6,6,0,6,6,6,6,6,6
499,Forward,07,EEE,F,07,0,6,6,6,6,6,6,0,6,6,6,6,6,6
500,Forward,08,EEE,F,08,0,6,6,6,6,6,6,0,6,6,6,6,6,6
501,Forward,09,EEE,F,09,0,6,6,6,6,6,6,0,6,6,6,6,6,6
502,Forward,0A,EEE,F,10,0,6,6,6,6,6,6,0,6,6,6,6,6,6
503,Forward,0B,EEE,F,11,0,6,6,6,6,6,6,0,6,6,6,6,6,6
504,Forward,0C,EEE,F,12,0,6,6,6,6,6,6,0,6,6,6,6,6,6
505,Forward,0D,EEE,F,13,0,6,6,6,6,6,6,0,6,6,6,6,6,6
506,Forward,0E,EEE,F,14,0,6,6,6,6,6,6,0,6,6,6,6,6,6
507,Forward,0F,EEE,F,15,0,6,6,6,6,6,6,0,6,6,6,6,6,6
508,Forward,10,EEE,F,16,0,6,6,6,6,6,6,0,6,6,6,6,6,6
509,Forward,11,EEE,F,17,0,6,6,6,6,6,6,0,6,6,6,6,6,6
510,Defenseman,12,EEE,D,18,0,6,6,6,6,6,6,0,6,6,6,6,6,6
511,Defenseman,13,EEE,D,19,0,6,6,6,6,6,6,0,6,6,6,6,6,6
512,Defenseman,14,EEE,D,20,0,6,6,6,6,6,6,0,6,6,6,6,6,6
513,Defenseman,15,EEE,D,21,0,6,6,6,6,6,6,0,6,6,6,6,6,6
514,Defenseman,16,EEE,D,22,0,6,6,6,6,6,6,0,6,6,6,6,6,6
515,Defenseman,17,EEE,D,23,0,6,6,6,6,6,6,0,6,6,6,6,6,6
516,Defenseman,18,EEE,D,24,0,6,6,6,6,6,6,0,6,6,6,6,6,6
517,Defenseman,19,EEE,D,25,0,6,6,6,6,6,6,0,6,6,6,6,6,6
