Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
287,Mikael,Granlund,MIN,F,64,5,4,5,4,4,3,1,0,5,4,5,2,5,0
288,Eric,Staal,MIN,F,12,8,4,3,5,3,4,2,8,5,4,5,4,4,1
289,Zach,Parise,MIN,F,11,6,5,3,5,3,5,1,0,5,3,5,4,4,1
290,Nino,Niederreiter,MIN,F,22,8,3,4,4,3,4,4,0,4,4,4,3,4,1
291,Jason,Zucker,MIN,F,16,5,4,4,4,4,3,3,0,3,5,5,4,3,1
292,Mikko,Koivu,MIN,F,09,9,4,3,4,4,3,2,0,4,4,6,2,5,1
293,Charlie,Coyle,MIN,F,03,10,3,4,4,3,3,3,1,4,4,5,2,4,3
294,Tyler,Ennis,MIN,F,63,3,4,4,3,2,2,4,2,3,3,4,3,2,1
295,Chris,Stewart,MIN,F,10,12,3,3,3,3,3,4,7,2,5,4,4,2,5
296,Matt,Cullen,MIN,F,07,7,2,3,3,4,3,2,0,3,4,4,2,4,0
297,Marcus,Foligno,MIN,F,17,11,2,2,3,3,4,6,8,2,3,4,4,3,4
298,Joel,Eriksson-Ek,MIN,F,14,7,3,2,2,3,3,4,0,3,3,4,2,3,1
299,Daniel,Winnik,MIN,F,26,8,2,3,2,3,3,2,0,2,4,4,2,3,2
300,Luke,Kunin,MIN,F,19,6,3,2,2,2,3,4,1,3,2,4,2,2,1
301,Zack,Mitchell,MIN,F,59,5,2,2,2,2,2,4,1,2,1,3,3,1,0
302,Ryan,Suter,MIN,D,20,8,5,4,3,6,4,3,0,4,3,6,2,4,0
303,Jared,Spurgeon,MIN,D,46,3,4,4,4,4,4,3,1,4,2,6,2,3,0
304,Mathew,Dumba,MIN,D,24,5,4,4,3,4,4,4,3,3,2,6,2,3,1
305,Jonas,Brodin,MIN,D,25,6,5,3,2,4,2,1,0,4,2,6,0,2,0
306,Mike,Reilly,MIN,D,04,6,4,3,2,2,3,3,0,2,0,5,2,2,1
307,Nate,Prosser,MIN,D,39,8,2,2,1,3,3,3,1,2,1,4,1,2,1
308,Gustav,Olofsson,MIN,D,23,6,3,2,2,2,2,2,0,2,1,4,0,1,0
309,Ryan,Murphy,MIN,D,06,5,3,2,3,1,2,0,1,2,0,4,2,2,0
310,Carey,Price,MTL,G,31,8,5,4,5,5,5,0,0,0,0,5,6,4,5
311,Charlie,Lindgren,MTL,G,39,5,3,4,2,2,2,0,1,0,0,3,2,3,2
312,Max,Pacioretty,MTL,F,67,8,3,3,5,4,4,3,0,4,5,5,5,4,1
313,Jonathan,Drouin,MTL,F,92,5,5,5,4,2,4,1,2,5,4,5,3,4,0
314,Alex,Galchenyuk,MTL,F,27,8,4,4,4,2,3,0,0,4,5,5,2,3,0
315,Brendan,Gallagher,MTL,F,11,5,3,4,3,3,4,5,1,3,3,4,4,3,1
316,Paul,Byron,MTL,F,41,2,4,3,2,4,2,5,0,3,5,4,4,2,1
317,Tomas,Plekanec,MTL,F,14,7,4,3,4,4,2,1,0,3,4,5,2,3,1
318,Phillip,Danault,MTL,F,24,7,3,3,3,2,3,3,0,4,4,4,1,4,0
319,Andrew,Shaw,MTL,F,65,5,4,3,3,3,3,6,3,2,3,4,3,2,5
320,Artturi,Lehkonen,MTL,F,62,5,3,4,3,2,3,4,0,3,3,4,4,2,0
321,Charles,Hudon,MTL,F,54,5,3,3,3,2,2,6,0,3,2,4,2,3,1
322,Ales,Hemsky,MTL,F,83,5,2,3,4,3,3,0,1,4,3,3,2,3,0
323,Daniel,Carr,MTL,F,43,6,3,3,2,2,2,4,0,3,3,3,3,3,1
324,Jacob,deLaRose,MTL,F,25,8,3,2,2,3,2,5,0,2,1,3,3,2,1
325,Nicolas,Deslauriers,MTL,F,20,9,2,2,2,2,3,5,6,2,2,3,2,1,2
326,Byron,Froese,MTL,F,42,7,2,2,1,2,2,3,1,1,1,3,2,1,1
327,Shea,Weber,MTL,D,06,11,3,4,4,6,6,5,9,3,2,6,3,4,1
328,Jeff,Petry,MTL,D,26,8,4,3,2,4,3,5,7,2,3,6,2,3,0
329,Karl,Alzner,MTL,D,22,9,3,3,2,4,2,4,4,3,1,6,0,2,0
330,Victor,Mete,MTL,D,53,5,4,4,3,2,3,0,0,3,1,5,2,2,0
331,Jordie,Benn,MTL,D,08,7,3,2,2,3,3,3,4,2,2,5,2,3,1
332,David,Schlemko,MTL,D,21,6,3,3,2,3,2,2,0,3,1,5,2,2,0
333,Joseph,Morrow,MTL,D,45,7,2,2,2,2,2,3,0,2,1,4,1,2,1
334,Jakub,Jerabek,MTL,D,28,5,3,2,1,2,2,2,0,2,0,4,1,2,1
335,Matt,Taormina,MTL,D,40,5,2,2,0,1,2,1,0,1,0,4,0,1,1
336,Pekka,Rinne,NSH,G,35,8,4,4,5,5,5,0,0,0,0,5,5,4,4
337,Juuse,Saros,NSH,G,74,4,3,4,3,3,3,0,0,0,0,3,4,3,3
338,Anders,Lindback,NSH,G,39,8,2,3,3,3,2,0,0,0,0,2,2,2,2
339,Filip,Forsberg,NSH,F,09,8,4,5,5,3,4,3,1,4,5,5,3,4,0
340,Viktor,Arvidsson,NSH,F,33,4,4,5,4,3,3,0,1,5,5,5,4,4,2
341,Ryan,Johansen,NSH,F,92,9,5,4,5,3,3,3,1,4,4,5,1,5,2
342,Kyle,Turris,NSH,F,08,6,4,4,4,3,3,1,3,4,5,6,2,4,1
343,Scott,Hartnell,NSH,F,17,9,2,3,4,3,4,4,8,3,4,4,4,4,4
344,Craig,Smith,NSH,F,15,7,3,4,3,2,3,4,1,3,4,4,5,3,1
345,Colton,Sissons,NSH,F,10,7,4,3,3,3,3,4,1,3,4,4,4,2,1
346,Austin,Watson,NSH,F,51,8,3,3,3,4,3,5,1,3,2,4,3,3,5
347,Calle,Jarnkrok,NSH,F,19,5,5,3,3,3,2,1,1,4,4,4,3,2,0
348,Kevin,Fiala,NSH,F,22,6,5,4,3,2,3,1,0,3,4,4,5,2,2
349,Nick,Bonino,NSH,F,13,7,3,3,3,3,3,2,2,3,3,5,2,3,1
350,Pontus,Aberg,NSH,F,46,6,3,2,3,3,3,3,1,4,2,4,3,3,1
351,Frederick,Gaudreau,NSH,F,89,4,3,4,3,2,2,1,1,3,4,3,4,3,0
352,Miikka,Salomaki,NSH,F,20,7,2,3,2,2,3,4,0,3,2,3,4,2,2
353,Cody,McLeod,NSH,F,55,8,2,2,1,4,2,6,10,2,3,3,4,1,5
354,P.K.,Subban,NSH,D,76,8,5,5,4,4,5,3,3,4,2,6,3,4,2
355,Roman,Josi,NSH,D,59,7,5,4,4,5,4,2,0,5,3,6,3,4,1
356,Ryan,Ellis,NSH,D,04,5,4,5,3,4,4,3,1,4,4,6,3,3,1
357,Mattias,Ekholm,NSH,D,14,9,4,4,4,4,4,3,0,3,2,6,2,3,2
358,Matt,Irwin,NSH,D,52,8,3,3,2,3,3,4,0,2,2,5,2,3,1
359,Alexei,Emelin,NSH,D,25,10,2,3,1,4,3,6,4,2,0,6,1,2,3
360,Yannick,Weber,NSH,D,07,7,3,3,2,3,3,4,1,1,1,5,0,3,1
361,Anthony,Bitetto,NSH,D,02,8,3,2,2,2,2,2,0,2,0,4,2,2,3
362,Cory,Schneider,NJD,G,35,6,5,4,5,5,4,0,0,0,0,4,5,4,5
363,Keith,Kinkaid,NJD,G,01,5,3,4,2,2,2,0,0,0,0,3,3,2,2
364,Taylor,Hall,NJD,F,09,7,4,5,5,3,4,2,2,5,4,5,3,5,1
365,Kyle,Palmieri,NJD,F,21,5,4,4,4,3,4,4,1,4,4,5,4,3,1
366,Nico,Hischier,NJD,F,13,4,5,5,3,2,3,1,0,5,4,4,2,4,0
367,Jesper,Bratt,NJD,F,63,4,4,4,3,3,3,3,0,4,4,5,2,3,0
368,Marcus,Johansson,NJD,F,90,8,4,3,4,3,3,1,0,4,5,5,2,4,0
369,Travis,Zajac,NJD,F,19,8,3,2,4,4,2,2,1,4,4,6,2,4,0
370,Pavel,Zacha,NJD,F,37,8,4,3,3,2,4,3,0,4,3,4,4,3,1
371,Brian,Gibbons,NJD,F,39,4,2,4,3,4,3,2,0,3,5,4,2,2,2
372,Miles,Wood,NJD,F,44,5,4,3,3,2,2,4,4,3,4,4,4,2,5
373,Drew,Stafford,NJD,F,18,9,3,3,3,2,4,3,3,3,4,4,4,3,1
374,Brian,Boyle,NJD,F,11,13,2,3,3,4,4,4,4,2,3,4,4,2,3
375,Stefan,Noesen,NJD,F,23,8,3,2,2,2,3,3,1,2,4,4,4,2,1
376,Jimmy,Hayes,NJD,F,10,9,2,2,3,2,3,3,1,2,2,3,4,1,2
377,Blake,Coleman,NJD,F,40,7,2,3,1,3,2,6,0,1,1,3,3,1,5
378,Nick,Lappin,NJD,F,36,4,4,2,2,0,2,3,1,2,1,3,2,1,2
379,Andy,Greene,NJD,D,06,6,4,3,2,5,3,4,0,4,2,6,1,2,0
380,Will,Butcher,NJD,D,08,6,5,4,4,3,3,1,0,4,2,5,1,4,0
381,Sami,Vatanen,NJD,D,45,5,5,3,3,3,4,3,1,3,2,6,2,3,0
382,Damon,Severson,NJD,D,28,7,3,4,3,3,4,4,5,3,1,6,2,3,2
383,John,Moore,NJD,D,02,7,3,2,3,4,3,4,2,3,2,5,2,3,0
384,Ben,Lovejoy,NJD,D,12,8,3,2,1,4,2,4,7,3,1,5,1,2,1
385,Steven,Santini,NJD,D,16,8,2,3,1,3,3,6,1,2,0,5,2,2,2
386,Mirco,Mueller,NJD,D,25,8,2,2,1,2,3,2,0,2,2,4,1,2,1
387,Brian,Strait,NJD,D,07,8,1,2,1,2,2,3,0,1,0,4,0,1,3
388,Jaroslav,Halak,NYI,G,41,5,4,4,4,4,3,0,0,0,0,3,3,3,4
389,Thomas,Greiss,NYI,G,01,9,3,3,3,3,3,0,0,0,0,4,4,4,4
390,John,Tavares,NYI,F,91,8,4,5,5,4,4,2,0,5,5,6,4,5,0
391,Anders,Lee,NYI,F,27,11,3,4,5,3,5,5,6,3,5,5,4,3,2
392,Josh,Bailey,NYI,F,12,6,5,4,5,3,3,2,0,4,4,5,1,5,1
393,Mathew,Barzal,NYI,F,13,5,6,5,4,3,3,1,1,5,4,5,2,4,0
394,Jordan,Eberle,NYI,F,07,5,5,5,4,2,4,1,1,4,4,5,3,4,0
395,Andrew,Ladd,NYI,F,16,7,3,3,4,3,4,4,4,3,4,5,4,4,2
396,Brock,Nelson,NYI,F,29,8,4,3,4,3,4,2,0,3,3,4,4,4,1
397,Jason,Chimera,NYI,F,25,9,2,3,3,3,4,5,4,2,4,4,4,2,1
398,Anthony,Beauvillier,NYI,F,72,4,4,3,3,1,3,5,0,3,2,4,3,3,1
399,Cal,Clutterbuck,NYI,F,15,10,3,3,2,4,3,6,5,2,2,4,3,3,1
400,Casey,Cizikas,NYI,F,53,7,2,3,2,4,2,6,0,2,3,4,4,3,2
401,Joshua,Ho-Sang,NYI,F,66,4,3,4,3,2,4,1,1,3,2,5,4,3,1
402,Nikolay,Kulemin,NYI,F,86,10,2,2,3,3,3,3,0,3,4,4,4,2,2
403,Shane,Prince,NYI,F,11,6,3,3,3,2,3,2,0,3,2,4,3,3,0
404,Alan,Quine,NYI,F,10,7,2,3,3,3,2,3,0,3,2,4,3,2,0
405,Nick,Leddy,NYI,D,02,7,3,4,4,4,4,4,0,4,3,6,3,4,0
406,Johnny,Boychuk,NYI,D,55,10,3,3,3,4,4,5,3,3,1,6,3,3,1
407,Dennis,Seidenberg,NYI,D,04,8,3,2,2,5,3,4,6,3,3,5,2,3,1
408,Calvin,deHaan,NYI,D,44,7,4,3,2,4,3,5,0,2,1,5,1,3,0
409,Thomas,Hickey,NYI,D,14,6,2,3,2,3,3,3,0,3,2,5,2,3,1
410,Ryan,Pulock,NYI,D,06,9,3,3,2,2,4,4,1,2,1,4,2,2,1
411,Scott,Mayfield,NYI,D,42,10,2,2,2,3,2,4,7,2,2,5,1,3,4
412,Adam,Pelech,NYI,D,50,8,3,2,2,3,3,4,0,2,1,5,1,2,0
413,Seth,Helgeson,NYI,D,38,8,2,2,0,2,2,3,6,1,0,4,0,1,4
414,Matthew,Murray,NYR,G,30,4,6,4,3,3,4,0,0,0,0,4,4,4,5
415,Connor,McDavid,NYR,F,97,6,6,6,5,3,3,0,0,6,6,6,3,6,1
416,Auston,Matthews,NYR,F,34,9,5,6,5,3,4,0,0,6,5,6,4,4,0
417,Artemi,Panarin,NYR,F,09,3,5,5,5,3,4,1,1,4,5,6,3,5,1
418,David,Pastrnak,NYR,F,88,5,5,5,4,2,4,3,1,4,5,5,4,4,0
419,Nico,Hischier,NYR,F,13,4,5,5,3,2,3,1,0,5,4,4,2,4,0
420,Duncan,Keith,NYR,D,02,6,5,5,4,6,3,1,2,5,2,6,2,5,0
421,Ryan,McDonagh,NYR,D,27,9,5,4,4,5,3,3,0,3,2,6,1,4,0
422,Jaccob,Slavin,NYR,D,74,8,5,4,3,5,3,2,0,4,2,6,1,3,0
423,Shayne,Gostisbehere,NYR,D,53,4,5,4,4,3,4,1,0,4,3,6,3,4,0
424,Craig,Anderson,OTT,G,41,5,4,3,4,4,3,0,0,0,0,3,3,4,3
425,Mike,Condon,OTT,G,01,6,3,4,3,3,3,0,0,0,0,2,3,3,3
426,Mark,Stone,OTT,F,61,8,4,3,4,5,3,3,1,4,5,5,2,4,0
427,Mike,Hoffman,OTT,F,68,5,5,5,4,2,4,1,0,4,4,5,5,4,0
428,Matt,Duchene,OTT,F,95,6,4,5,4,2,3,1,0,4,5,5,3,3,0
429,Derick,Brassard,OTT,F,19,7,3,4,4,3,3,4,0,4,4,5,2,3,1
430,Jean-Gabriel,Pageau,OTT,F,44,5,3,4,3,4,3,4,1,4,4,4,4,3,0
431,Bobby,Ryan,OTT,F,09,8,4,3,4,2,4,3,5,4,3,5,3,3,1
432,Zack,Smith,OTT,F,15,9,3,3,3,4,4,5,6,3,4,4,5,2,3
433,Alexandre,Burrows,OTT,F,14,6,3,3,3,4,3,4,4,2,4,4,4,3,4
434,Ryan,Dzingel,OTT,F,18,6,4,3,3,3,3,3,4,3,3,4,3,3,1
435,Colin,White,OTT,F,36,5,3,4,3,2,3,3,1,4,2,4,3,2,3
436,Tom,Pyatt,OTT,F,10,5,3,3,3,4,2,2,0,3,4,4,3,2,0
437,Logan,Brown,OTT,F,21,10,3,3,3,3,3,3,0,3,2,4,2,3,1
438,Nate,Thompson,OTT,F,17,9,3,2,2,4,2,5,4,1,3,4,3,3,4
439,Gabriel,Dumont,OTT,F,40,6,2,3,2,2,2,4,1,3,2,3,3,2,2
440,Filip,Chlapik,OTT,F,78,6,3,2,3,1,2,3,0,2,1,4,2,2,3
441,Erik,Karlsson,OTT,D,65,6,6,5,5,3,4,2,1,5,3,6,3,6,1
442,Dion,Phaneuf,OTT,D,02,9,2,3,4,4,4,4,6,4,2,6,3,2,4
443,Cody,Ceci,OTT,D,05,8,3,3,2,4,3,4,1,3,2,6,2,3,0
444,Thomas,Chabot,OTT,D,72,6,4,4,3,3,4,1,0,3,2,5,2,3,0
445,Mark,Borowiecki,OTT,D,74,10,3,3,1,4,2,6,6,2,1,4,1,2,6
446,Chris,Wideman,OTT,D,06,5,3,4,3,2,3,1,1,3,1,4,2,3,2
447,Johnny,Oduya,OTT,D,29,6,3,2,1,5,2,3,2,3,2,5,1,2,0
448,Fredrik,Claesson,OTT,D,33,7,3,2,1,3,3,5,0,2,0,4,0,1,3
449,Ben,Harpur,OTT,D,67,10,2,2,0,2,2,3,0,1,1,4,0,2,1
450,Marc-Andre,Fleury,PHI,G,29,4,4,4,6,6,5,0,0,0,0,5,5,5,6
451,Nikita,Kucherov,PHI,F,86,5,6,5,5,3,5,2,0,6,5,6,5,5,0
452,Wayne,Simmonds,PHI,F,17,5,4,4,5,3,4,6,11,4,5,5,3,2,4
453,Jamie,Benn,PHI,F,14,8,4,4,5,3,4,4,4,4,5,5,3,5,2
454,Anze,Kopitar,PHI,F,11,10,5,3,5,5,3,2,0,4,5,6,2,5,0
455,Jon,Marchessault,PHI,F,81,4,4,5,4,3,4,4,1,4,4,5,5,3,1
456,Oliver,Ekman-Larsson,PHI,D,23,7,4,5,4,4,5,4,0,4,2,6,3,3,1
457,Mark,Giordano,PHI,D,05,7,5,4,4,5,4,3,6,4,3,6,3,4,1
458,Ivan,Provorov,PHI,D,09,7,4,4,3,4,4,5,0,3,2,6,2,4,1
459,Mikhail,Sergachev,PHI,D,98,9,5,4,4,3,4,3,0,4,3,5,3,4,0
460,John,Gibson,PIT,G,36,9,5,4,4,4,4,0,0,0,0,5,5,5,5
461,Sidney,Crosby,PIT,F,87,7,6,5,6,3,4,0,2,5,6,6,4,6,1
462,Evgeni,Malkin,PIT,F,71,6,5,4,6,3,4,1,2,5,5,5,2,5,2
463,James,Neal,PIT,F,18,10,4,4,5,4,4,2,0,4,5,5,4,3,3
464,Brayden,Schenn,PIT,F,10,7,4,4,4,4,4,5,6,3,4,6,4,4,3
465,Jake,Guentzel,PIT,F,59,5,4,4,4,2,3,4,0,4,4,5,4,3,0
466,Zdeno,Chara,PIT,D,33,13,3,3,3,6,6,5,14,3,2,6,3,3,2
467,Brayden,McNabb,PIT,D,03,9,4,3,2,4,3,6,4,2,2,6,1,2,3
468,Erik,Gudbranson,PIT,D,44,10,3,3,2,4,3,6,7,2,1,6,0,2,4
469,Olli,Maatta,PIT,D,02,8,3,3,1,4,3,4,2,4,2,6,1,2,0
470,Martin,Jones,SJS,G,31,5,5,4,4,4,4,0,0,0,0,5,5,4,4
471,Tyler,Seguin,SJS,F,91,7,5,5,5,2,5,1,1,5,4,5,5,5,0
472,Phil,Kessel,SJS,F,81,7,5,5,5,2,5,0,1,4,4,5,5,5,0
473,Jakub,Voracek,SJS,F,93,9,5,3,5,3,4,2,0,5,4,6,4,6,1
474,Rick,Nash,SJS,F,61,9,4,4,5,2,4,0,0,5,5,4,5,2,0
475,Nikolaj,Ehlers,SJS,F,27,4,5,5,4,2,4,2,0,4,4,5,4,4,1
476,Shea,Weber,SJS,D,06,11,3,4,4,6,6,5,9,3,2,6,3,4,1
477,Ryan,Suter,SJS,D,20,8,5,4,3,6,4,3,0,4,3,6,2,4,0
478,Zach,Werenski,SJS,D,08,9,4,5,4,4,4,1,0,5,2,6,3,4,0
479,Kevin,Shattenkirk,SJS,D,22,8,4,5,5,3,4,1,1,5,3,6,3,4,1
480,Jake,Allen,STL,G,34,6,4,4,4,4,3,0,0,0,0,4,4,4,4
481,Carter,Hutton,STL,G,40,6,4,3,3,3,4,0,0,0,0,3,3,3,3
482,Vladimir,Tarasenko,STL,F,91,8,5,5,5,3,5,2,0,5,5,6,5,4,1
483,Jaden,Schwartz,STL,F,17,6,5,4,4,3,4,4,2,4,5,5,2,5,0
484,Brayden,Schenn,STL,F,10,7,4,4,4,4,4,5,6,3,4,6,4,4,3
485,Paul,Stastny,STL,F,26,8,4,3,4,4,2,2,0,5,5,6,3,4,0
486,Alexander,Steen,STL,F,20,9,4,3,4,4,4,2,2,3,4,6,4,5,2
487,Patrik,Berglund,STL,F,21,10,3,3,4,3,3,5,0,3,5,4,5,2,2
488,Vladimir,Sobotka,STL,F,71,7,3,3,3,4,4,4,0,4,3,4,2,3,2
489,Magnus,Paajarvi,STL,F,56,8,3,4,2,3,2,0,0,5,4,3,3,1,1
490,Dmitrij,Jaskin,STL,F,23,6,3,3,2,3,3,5,0,2,3,3,3,3,2
491,Ivan,Barbashev,STL,F,49,5,4,3,2,2,2,3,0,3,3,4,4,2,0
492,Kyle,Brodziak,STL,F,28,9,3,2,2,3,2,4,7,3,4,4,5,1,3
493,Chris,Thorburn,STL,F,22,12,2,2,2,4,3,6,7,2,2,3,4,1,5
494,Scottie,Upshall,STL,F,09,7,2,2,2,4,3,4,0,2,3,4,3,2,1
495,Oskar,Sundqvist,STL,F,70,8,2,3,3,2,2,3,1,3,2,3,4,2,2
496,Beau,Bennett,STL,F,78,6,3,2,2,2,2,3,1,2,3,4,3,2,2
497,Alex,Pietrangelo,STL,D,27,8,4,5,4,6,4,2,1,4,3,6,3,5,0
498,Colton,Parayko,STL,D,55,10,4,4,3,4,4,3,1,4,2,6,3,3,0
499,Jay,Bouwmeester,STL,D,19,9,3,4,4,5,3,1,0,4,1,6,2,3,0
500,Joel,Edmundson,STL,D,06,9,3,3,2,4,4,5,8,2,2,6,2,3,3
501,Carl,Gunnarsson,STL,D,04,7,3,3,1,4,2,3,2,3,2,5,1,2,0
502,Vince,Dunn,STL,D,29,5,3,4,3,2,3,1,0,3,1,4,3,2,2
503,Robert,Bortuzzo,STL,D,41,10,3,2,2,3,2,5,5,2,2,5,1,2,1
504,Jordan,Schmaltz,STL,D,43,6,3,3,1,2,3,2,1,3,1,4,1,2,1
505,Jake,Walman,STL,D,46,3,2,3,1,0,2,1,0,3,0,4,2,2,2
506,Andrei,Vasilevskiy,TBL,G,88,7,5,4,4,4,5,0,0,0,0,5,5,4,4
507,Peter,Budaj,TBL,G,31,5,3,3,4,4,3,0,0,0,0,3,3,3,3
508,Steven,Stamkos,TBL,F,91,6,5,5,5,3,5,3,1,5,5,6,4,4,1
509,Nikita,Kucherov,TBL,F,86,5,6,5,5,3,5,2,0,6,5,6,5,5,0
510,Vladislav,Namestnikov,TBL,F,90,4,4,4,4,3,4,4,0,4,4,5,3,4,0
511,Ondrej,Palat,TBL,F,18,6,4,3,4,3,3,5,0,4,4,5,2,4,1
512,Tyler,Johnson,TBL,F,09,5,4,5,4,3,3,2,1,3,4,5,2,4,0
513,Braydon,Point,TBL,F,21,3,4,4,4,2,3,2,1,4,4,4,3,3,0
514,Yanni,Gourde,TBL,F,37,4,4,4,3,3,3,3,0,3,4,4,4,3,2
515,Chris,Kunitz,TBL,F,14,7,2,2,4,4,4,6,0,3,3,3,4,3,3
516,Ryan,Callahan,TBL,F,24,6,3,3,2,4,2,6,9,3,3,4,4,2,2
517,Alex,Killorn,TBL,F,17,6,4,3,3,3,3,2,0,3,3,4,2,3,1
518,Cedric,Paquette,TBL,F,13,7,2,2,2,3,2,5,4,3,2,4,3,1,4
519,Cory,Conacher,TBL,F,19,4,3,3,2,2,2,2,0,3,3,3,3,2,1
520,Chris,DiDomenico,TBL,F,49,4,3,2,2,1,3,2,1,2,3,4,3,3,1
521,Michael,Bournival,TBL,F,15,7,3,2,2,2,3,3,0,2,1,3,2,2,1
522,Adam,Erne,TBL,F,73,9,2,2,2,2,3,4,4,2,1,3,5,1,3
523,Victor,Hedman,TBL,D,77,10,4,5,5,5,5,3,2,4,2,6,3,5,1
524,Mikhail,Sergachev,TBL,D,98,9,5,4,4,3,4,3,0,4,3,5,3,4,0
525,Anton,Stralman,TBL,D,06,6,5,3,2,5,3,4,1,4,2,6,2,3,0
526,Dan,Girardi,TBL,D,05,8,2,2,2,5,2,5,3,2,2,5,1,2,1
527,Braydon,Coburn,TBL,D,55,10,3,2,2,4,3,4,6,3,1,5,2,2,2
528,Jake,Dotchin,TBL,D,59,8,3,2,3,3,2,5,1,2,0,4,2,3,3
529,Andrej,Sustr,TBL,D,62,10,2,3,2,2,3,2,1,2,1,4,1,2,1
530,Slater,Koekkoek,TBL,D,29,6,3,2,2,3,2,2,0,2,2,4,1,1,1
531,Jamie,McBain,TBL,D,02,5,2,2,3,2,2,0,1,3,1,4,2,2,0
532,Andrei,Vasilevskiy,TOR,G,38,7,5,4,4,4,5,0,0,0,0,5,5,4,4
533,Patrick,Kane,TOR,F,88,4,6,5,6,2,4,0,0,6,5,6,5,6,0
534,Filip,Forsberg,TOR,F,09,8,4,5,5,3,4,3,1,4,5,5,3,4,0
535,Henrik,Zetterberg,TOR,F,40,6,5,4,5,3,4,2,0,5,3,5,2,5,0
536,Joe,Pavelski,TOR,F,08,6,5,4,5,3,4,3,5,4,5,5,4,3,0
537,Evander,Kane,TOR,F,19,8,3,5,4,2,5,5,10,3,3,5,5,3,5
538,Victor,Hedman,TOR,D,77,10,4,5,5,5,5,3,2,4,2,6,3,5,1
539,Brent,Seabrook,TOR,D,07,10,3,3,3,5,4,4,5,3,2,5,2,3,0
540,Deryk,Engelland,TOR,D,05,9,3,3,2,4,2,5,9,3,3,5,1,2,4
541,Matt,Niskanen,TOR,D,02,7,3,4,3,4,4,5,1,3,2,6,2,4,1
542,Jacob,Markstrom,VAN,G,25,6,4,4,3,3,4,0,0,0,0,4,4,3,4
543,Anders,Nilsson,VAN,G,31,10,3,3,4,4,3,0,0,0,0,3,3,4,4
544,Thatcher,Demko,VAN,G,35,5,2,3,1,1,2,0,0,0,0,2,3,2,2
545,Henrik,Sedin,VAN,F,33,6,4,3,5,3,2,0,0,5,5,6,0,6,0
546,Brock,Boeser,VAN,F,06,6,4,5,4,2,4,2,1,4,5,5,4,4,1
547,Bo,Horvat,VAN,F,53,8,5,4,4,3,3,2,0,4,4,5,3,4,1
548,Daniel,Sedin,VAN,F,22,6,4,3,5,3,4,0,0,5,4,5,3,4,1
549,Loui,Eriksson,VAN,F,21,7,3,3,5,4,3,0,0,4,5,5,2,4,0
550,Thomas,Vanek,VAN,F,26,9,3,3,5,3,5,0,1,5,3,4,3,4,0
551,Brandon,Sutter,VAN,F,20,6,3,4,3,4,3,3,5,3,3,5,4,3,0
552,Sam,Gagner,VAN,F,89,7,4,2,4,3,4,1,5,4,4,4,4,4,2
553,Sven,Baertschi,VAN,F,47,6,4,3,3,2,4,3,0,3,4,4,4,3,0
554,Markus,Granlund,VAN,F,60,4,3,3,3,3,3,3,0,3,4,4,3,2,1
555,Nikolay,Goldobin,VAN,F,77,5,3,4,3,2,3,0,0,3,4,4,4,3,0
556,Jake,Virtanen,VAN,F,18,10,3,3,3,2,3,4,1,2,3,4,4,3,0
557,Alexander,Burmistrov,VAN,F,42,4,3,3,3,2,2,4,0,3,3,3,1,2,2
558,Nic,Dowd,VAN,F,17,7,3,2,2,2,2,5,1,3,1,4,2,2,2
559,Brendan,Gaunce,VAN,F,50,8,2,3,2,2,2,5,0,2,1,4,3,2,4
560,Alexander,Edler,VAN,D,23,9,3,3,3,5,4,4,0,4,2,6,2,2,2
561,Erik,Gudbranson,VAN,D,44,10,3,3,2,4,3,6,7,2,1,6,0,2,4
562,Michael,DelZotto,VAN,D,04,7,2,3,3,3,3,5,0,3,1,5,2,3,2
563,Ben,Hutton,VAN,D,27,8,3,4,3,3,3,2,0,2,1,6,2,3,0
564,Chris,Tanev,VAN,D,08,6,3,3,2,3,3,2,1,3,2,5,2,3,0
565,Troy,Stecher,VAN,D,51,6,4,3,1,3,3,2,1,3,1,5,1,2,0
566,Derrick,Pouliot,VAN,D,05,8,3,2,2,3,3,3,0,2,1,4,2,2,1
567,Alex,Biega,VAN,D,55,6,2,3,1,3,2,6,1,2,0,4,0,1,1
568,Connor,Hellebuyck,VGK,G,37,7,5,4,4,4,4,0,0,0,0,4,5,5,5
569,John,Tavares,VGK,F,91,8,4,5,5,4,4,2,0,5,5,6,4,5,0
570,Patrik,Laine,VGK,F,29,8,5,4,5,2,5,3,1,4,5,5,5,4,0
571,Mathew,Barzal,VGK,F,13,5,6,5,4,3,3,1,1,5,4,5,2,4,0
572,Jaden,Schwartz,VGK,F,17,6,5,4,4,3,4,4,2,4,5,5,2,5,0
573,Brock,Boeser,VGK,F,06,6,4,5,4,2,4,2,1,4,5,5,4,4,1
574,Drew,Doughty,VGK,D,08,7,5,4,4,5,4,5,7,4,2,6,3,4,2
575,Josh,Manson,VGK,D,42,9,4,3,2,4,3,6,7,3,2,5,2,2,3
576,Erik,Johnson,VGK,D,04,10,3,3,3,4,5,5,5,3,2,6,3,3,1
577,Darnell,Nurse,VGK,D,25,9,4,4,2,3,4,5,6,3,0,6,3,3,3
