Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
290,Dan,Marois,NYI,F,17,7,3,3,2,1,3,1,5,3,1,2,4,2,3
291,Mick,Vukota,NYI,F,12,8,2,3,1,1,1,1,9,1,1,2,4,1,4
292,Vladimir,Malakhov,NYI,D,23,10,3,3,4,3,4,3,4,3,2,4,2,3,3
293,Darius,Kasparitis,NYI,D,11,7,4,3,2,3,3,4,4,3,1,3,2,3,4
294,Jeff,Norton,NYI,D,08,8,3,3,4,3,2,2,4,2,2,4,1,3,2
295,Uwe,Krupp,NYI,D,04,14,2,2,3,4,3,3,3,2,2,4,1,3,2
296,Tom,Kurvers,NYI,D,28,8,3,3,4,3,4,2,6,3,1,4,1,3,2
297,Scott,Lachance,NYI,D,07,8,2,2,2,4,3,3,4,3,2,4,1,3,3
298,Dennis,Vaske,NYI,D,37,10,1,1,2,1,2,2,6,1,1,1,1,1,3
299,Richard,Pilon,NYI,D,47,9,3,3,1,2,3,3,8,2,1,2,5,1,5
300,Mike,Richter,NYR,G,35,7,4,4,4,4,3,0,0,0,0,4,4,4,4
301,John,Vanbiesbrk,NYR,G,34,5,4,4,5,5,3,0,0,0,0,3,4,3,4
302,Mark,Messier,NYR,F,11,10,5,4,4,4,3,5,4,5,3,4,0,5,3
303,Sergei,Nemchinov,NYR,F,13,6,4,3,3,5,3,4,0,3,4,5,2,3,2
304,Darren,Turcotte,NYR,F,08,6,4,4,4,3,3,2,4,4,3,4,4,3,2
305,Ed,Olczyk,NYR,F,12,9,4,3,3,3,4,2,4,4,3,3,4,4,2
306,Esa,Tikkanen,NYR,F,10,9,5,5,3,4,4,5,4,4,2,4,4,4,3
307,Adam,Graves,NYR,F,09,6,4,4,4,3,2,3,6,3,3,4,5,3,4
308,Phil,Bourque,NYR,F,29,8,2,4,2,3,2,4,8,3,2,3,2,2,2
309,Jan,Erixon,NYR,F,20,8,3,3,2,3,2,2,2,3,3,3,0,3,1
310,Steven,King,NYR,F,25,7,2,2,3,2,2,1,3,2,3,3,4,2,2
311,Mike,Gartner,NYR,F,22,7,5,5,4,4,5,2,3,5,3,5,5,5,2
312,Tony,Amonte,NYR,F,33,6,4,4,4,3,3,1,3,3,3,4,3,3,2
313,Alexei,Kovalev,NYR,F,27,7,4,3,3,3,3,1,0,3,4,3,4,3,3
314,Paul,Broten,NYR,F,37,7,1,1,2,3,1,2,3,1,2,2,3,1,2
315,Joey,Kocur,NYR,F,26,8,2,1,1,3,2,3,9,2,1,2,4,2,4
316,Mike,Hartman,NYR,F,18,7,2,3,1,0,1,3,6,1,1,1,5,1,4
317,Brian,Leetch,NYR,D,02,6,6,3,4,4,4,2,6,5,1,5,2,5,2
318,James,Patrick,NYR,D,03,9,4,4,3,4,4,4,3,4,1,4,2,4,3
319,Sergei,Zubov,NYR,D,21,7,3,3,3,4,3,3,3,3,2,3,1,3,0
320,Jeff,Beukeboom,NYR,D,23,11,2,2,2,4,2,3,7,2,0,3,0,2,4
321,Kevin,Lowe,NYR,D,04,8,4,3,2,4,3,4,2,4,1,3,1,3,3
322,Peter,Andersson,NYR,D,05,9,2,3,3,2,2,2,2,3,1,2,4,3,2
323,Jay,Wells,NYR,D,24,10,2,2,2,2,2,3,6,2,0,2,1,2,4
324,Joe,Cirella,NYR,D,06,10,3,3,2,2,3,2,9,2,2,3,3,2,3
325,Peter,Sidorkwicz,OTW,G,31,6,3,3,1,1,2,0,0,0,0,2,2,2,2
326,Daniel,Berthiaume,OTW,G,32,1,4,3,1,1,2,0,0,0,0,2,2,2,2
327,Jamie,Baker,OTW,F,13,7,3,3,3,3,3,2,4,3,3,4,2,3,2
328,Mark,Lamb,OTW,F,07,6,4,3,2,4,2,3,0,3,1,3,3,3,3
329,Neil,Brady,OTW,F,12,9,2,2,3,3,2,2,6,2,2,3,1,3,3
330,Mark,Freer,OTW,F,11,6,2,2,3,3,2,2,4,2,3,4,3,2,2
331,Laurie,Boschman,OTW,F,16,6,4,2,2,4,2,3,4,3,2,3,5,2,3
332,David,Archibald,OTW,F,15,7,2,2,2,3,2,1,6,2,2,3,5,2,2
333,Rob,Murphy,OTW,F,18,9,1,2,2,2,2,3,6,2,1,2,4,1,2
334,Sylvain,Turgeon,OTW,F,61,9,4,4,3,3,3,2,4,3,2,3,5,2,3
335,Mike,Peluso,OTW,F,44,9,2,2,2,3,2,3,10,1,3,3,5,2,5
336,Doug,Smail,OTW,F,09,5,3,3,2,3,2,2,6,2,1,2,4,2,3
337,Jeff,Lazaro,OTW,F,28,6,3,3,3,1,2,2,8,3,3,1,5,2,2
338,Darcy,Loewen,OTW,F,10,6,2,2,1,2,2,1,6,1,2,2,4,2,4
339,Bob,Kudelski,OTW,F,26,9,3,3,3,3,3,2,3,3,4,3,4,3,2
340,Jody,Hull,OTW,F,17,9,2,2,3,3,2,3,1,2,2,3,3,2,1
341,Andrew,McBain,OTW,F,20,9,2,2,3,3,2,3,5,2,2,2,1,2,2
342,Tomas,Jelinek,OTW,D,25,7,2,2,2,2,2,1,6,3,2,2,5,1,3
343,Norm,Maciver,OTW,D,22,6,3,3,4,4,3,3,0,2,2,4,1,3,3
344,Brad,Shaw,OTW,D,04,7,3,2,3,3,3,2,3,3,1,3,2,3,2
345,Darren,Rumble,OTW,D,34,9,2,2,2,3,2,3,4,2,0,3,4,2,3
346,Chris,Luongo,OTW,D,23,6,2,2,1,3,1,1,3,2,0,2,4,2,3
347,Ken,Hammond,OTW,D,05,7,3,2,1,3,2,3,6,2,1,3,5,1,3
348,Gord,Dineen,OTW,D,06,8,1,1,2,2,1,2,3,1,1,2,5,1,3
349,Brad,Marsh,OTW,D,14,11,2,2,0,3,1,3,6,1,0,2,5,2,2
350,Tommy,Soderstrom,PHI,G,30,3,5,4,5,5,4,0,0,0,0,3,4,3,4
351,Dominic,Roussel,PHI,G,33,6,4,3,3,3,3,0,0,0,0,3,3,2,2
352,Steph,Beauregard,PHI,G,35,7,3,3,0,0,1,0,1,0,0,2,2,2,2
353,Eric,Lindros,PHI,F,88,12,4,3,4,4,4,5,9,4,6,5,2,4,4
354,Rod,BrindAmour,PHI,F,17,9,4,3,4,4,4,3,4,4,4,4,2,4,3
355,Pelle,Eklund,PHI,F,09,5,5,4,4,3,3,3,2,4,3,4,0,4,1
356,Josef,Beranek,PHI,F,42,6,3,3,3,3,2,1,0,3,3,3,4,3,3
357,Keith,Acton,PHI,F,25,4,2,2,2,4,3,4,0,3,2,4,2,3,2
358,Vachslav,Butsayev,PHI,F,22,6,2,2,2,2,2,2,6,2,0,2,1,2,3
359,Brent,Fedyk,PHI,F,18,8,2,2,4,3,3,3,3,2,3,3,1,2,2
360,Doug,Evans,PHI,F,15,6,2,2,2,2,2,2,4,2,3,2,2,2,3
361,Andrei,Lomakin,PHI,F,23,7,4,3,3,2,3,1,2,3,3,3,2,4,2
362,Dave,Snuggerud,PHI,F,14,7,3,3,2,2,2,2,6,3,1,2,5,3,1
363,Claude,Boivin,PHI,F,10,9,1,1,2,1,2,2,8,1,4,1,2,1,4
364,Mark,Recchi,PHI,F,08,6,5,4,5,3,4,3,4,4,5,4,1,4,3
365,Kevin,Dineen,PHI,F,11,7,4,5,3,4,2,2,7,3,3,4,5,3,4
366,Dave,Brown,PHI,F,21,9,1,1,0,2,1,2,9,1,0,2,5,1,3
367,Garry,Galley,PHI,D,03,7,2,2,3,4,2,3,6,3,1,3,2,3,3
368,Dimitri,Yushkevich,PHI,D,02,7,4,3,3,4,3,2,4,3,1,4,3,3,3
369,Greg,Hawgood,PHI,D,20,7,4,3,3,3,3,2,4,3,2,3,1,3,3
370,Terry,Carkner,PHI,D,29,10,2,2,2,3,2,3,6,2,1,3,0,2,4
371,Ric,Nattress,PHI,D,05,10,2,2,3,3,2,2,5,2,3,3,3,2,2
372,Ryan,McGill,PHI,D,27,8,2,2,2,3,2,2,7,2,1,3,4,1,4
373,Gord,Hynes,PHI,D,26,4,2,2,2,2,1,3,2,2,2,2,5,2,2
374,Shawn,Cronin,PHI,D,44,10,1,1,1,1,1,2,12,1,3,1,5,1,3
375,Tom,Barrasso,PIT,G,35,10,5,4,5,5,4,0,1,0,0,4,4,4,4
376,Ken,Wregget,PIT,G,31,8,3,3,4,4,2,0,0,0,0,3,2,3,2
377,Mario,Lemieux,PIT,F,66,10,5,4,6,4,4,3,3,6,6,6,0,6,2
378,Ron,Francis,PIT,F,10,9,4,3,4,4,4,4,4,4,3,4,0,4,2
379,Shawn,McEachern,PIT,F,15,7,3,3,3,3,3,2,4,3,3,4,3,3,2
380,Mike,Stapleton,PIT,F,26,6,3,2,2,2,2,2,1,2,1,2,5,3,0
381,Kevin,Stevens,PIT,F,25,11,3,4,5,3,3,3,6,4,4,5,3,4,4
382,Dave,Tippett,PIT,F,14,6,2,3,2,3,2,2,4,2,2,3,1,2,2
383,Troy,Loney,PIT,F,24,10,2,3,2,3,2,4,6,2,1,3,2,1,3
384,Jeff,Daniels,PIT,F,20,9,2,2,1,2,2,2,6,2,3,2,4,2,1
385,Jaromir,Jagr,PIT,F,68,10,5,4,4,3,3,4,4,5,3,4,1,4,2
386,Rick,Tocchet,PIT,F,22,9,2,2,5,4,4,3,7,3,5,4,1,3,4
387,Joe,Mullen,PIT,F,07,6,4,3,4,3,3,3,1,4,5,4,2,3,0
388,Martin,Straka,PIT,F,82,5,3,3,3,2,2,2,2,2,2,2,0,3,2
389,Mike,Needham,PIT,F,39,6,2,2,2,2,2,2,5,2,3,2,5,2,1
390,Jay,Caufield,PIT,F,16,14,1,2,0,1,1,3,11,1,0,1,3,1,4
391,Larry,Murphy,PIT,D,55,10,4,3,4,5,4,3,3,4,2,5,1,4,3
392,Ulf,Samuelsson,PIT,D,05,8,4,4,3,5,3,5,6,3,0,4,1,3,5
393,Jim,Paek,PIT,D,02,8,2,3,2,2,2,2,4,2,1,3,1,2,2
394,Paul,Stanton,PIT,D,23,8,3,3,2,3,4,3,3,2,1,3,5,4,3
395,Peter,Taglianeti,PIT,D,32,9,2,2,2,3,3,4,4,3,0,4,3,2,4
396,Mike,Ramsey,PIT,D,06,8,3,2,2,3,2,3,6,2,2,3,1,2,2
397,Kjell,Samuelsson,PIT,D,28,14,2,2,1,3,4,4,7,3,1,4,5,2,3
398,Grant,Jennings,PIT,D,03,9,2,2,1,3,2,3,8,2,0,2,3,1,3
399,Bryan,Fogarty,PIT,D,33,8,1,1,2,1,1,2,2,2,0,1,0,1,1
400,Ron,Hextall,QUE,G,27,7,5,4,4,4,4,0,0,0,0,4,4,3,3
401,Stephane,Fiset,QUE,G,35,5,4,4,3,3,2,0,0,0,0,2,2,2,2
402,Joe,Sakic,QUE,F,19,6,4,4,5,4,4,2,0,4,5,5,2,5,2
403,Mike,Ricci,QUE,F,09,7,4,4,4,3,3,3,4,3,5,3,0,4,3
404,Claude,Lapointe,QUE,F,47,5,3,3,3,4,2,2,4,3,2,3,1,2,3
405,Martin,Rucinsky,QUE,F,25,5,3,2,3,2,3,1,4,3,3,3,1,3,2
406,Valeri,Kamensky,QUE,F,31,8,4,4,4,3,5,2,5,4,3,4,1,4,2
407,Mike,Hough,QUE,F,18,7,3,2,3,3,3,2,4,3,2,3,2,3,3
408,Gino,Cavallini,QUE,F,44,11,1,3,2,2,2,2,4,2,3,2,2,2,2
409,Scott,Pearson,QUE,F,22,9,2,2,2,2,2,3,6,2,4,3,5,2,4
410,Bill,Lindsay,QUE,F,20,6,1,2,2,2,2,2,2,2,1,2,3,2,1
411,Chris,Simon,QUE,F,12,13,1,1,1,0,1,2,8,1,1,0,5,1,5
412,Tony,Twist,QUE,F,15,10,1,1,1,0,1,1,12,1,0,1,4,1,4
413,Mats,Sundin,QUE,F,13,7,4,4,5,4,4,1,3,4,5,4,0,4,3
414,Owen,Nolan,QUE,F,11,8,4,4,4,3,4,1,7,4,4,4,3,3,4
415,Andrei,Kovalenko,QUE,F,51,3,3,4,4,3,3,3,4,3,4,4,1,3,2
416,Scott,Young,QUE,F,48,7,3,3,3,4,3,2,1,3,3,3,4,3,1
417,Steve,Duchesne,QUE,D,28,8,4,4,4,4,4,2,4,4,2,4,1,4,2
418,Curtis,Leschyshyn,QUE,D,07,9,3,4,3,4,2,3,4,2,3,4,0,3,2
419,Alexei,Gusarov,QUE,D,05,6,3,3,3,3,3,3,0,3,3,4,0,3,2
420,Kerry,Huffman,QUE,D,02,9,3,3,3,3,3,3,6,3,1,3,2,2,3
421,Adam,Foote,QUE,D,52,6,2,2,2,4,1,3,3,2,1,3,2,2,4
422,Steven,Finn,QUE,D,29,8,2,2,2,3,3,3,6,2,2,3,4,2,4
423,Mikhail,Tatarinov,QUE,D,04,8,3,3,2,2,5,4,6,4,1,2,4,4,3
424,Craig,Wolanin,QUE,D,06,9,2,2,2,2,1,2,8,1,1,2,1,1,4
425,Arturs,Irbe,SJ,G,32,5,3,4,4,4,3,0,0,0,0,3,3,2,2
426,Jeff,Hackett,SJ,G,30,5,3,3,1,1,2,0,0,0,0,2,2,2,2
427,Brian,Hayward,SJ,G,01,6,3,3,0,0,2,0,0,0,0,2,2,2,2
428,Kelly,Kisio,SJ,F,11,6,2,2,4,4,3,3,3,3,4,4,0,3,3
429,Rob,Gaudreau,SJ,F,37,6,3,3,3,3,3,2,3,2,3,4,5,3,1
430,Dean,Evason,SJ,F,12,6,1,1,2,3,2,3,3,2,3,3,3,2,3
431,Mike,Sullivan,SJ,F,47,6,2,3,2,3,2,1,0,2,1,4,5,2,1
432,Perry,Berezan,SJ,F,16,7,4,4,2,2,2,3,3,2,2,2,5,3,3
433,Robin,Bawa,SJ,F,26,11,2,2,1,1,2,1,5,1,4,1,3,2,3
434,Johan,Garpenlov,SJ,F,10,6,3,3,4,2,2,1,0,3,3,3,1,2,2
435,Jeff,Odgers,SJ,F,36,9,1,2,3,2,2,2,6,2,3,3,4,1,5
436,John,Carter,SJ,F,20,4,2,2,2,2,2,2,8,2,1,2,5,2,3
437,David,Maley,SJ,F,25,8,1,1,1,1,2,3,8,2,0,1,4,1,4
438,Pat,Falloon,SJ,F,17,7,4,4,3,2,3,1,3,4,2,4,5,3,1
439,Ed,Courtenay,SJ,F,39,9,2,2,3,3,1,1,3,1,3,2,1,2,1
440,Mark,Pederson,SJ,F,18,8,2,2,3,2,2,2,6,2,3,2,5,2,2
441,Doug,Wilson,SJ,D,24,7,4,3,3,3,6,3,6,4,1,3,3,4,3
442,Neil,Wilkinson,SJ,D,05,7,3,3,1,3,2,3,5,3,0,4,4,4,3
443,Sandis,Ozolinsh,SJ,D,06,7,3,3,3,3,3,3,6,3,2,4,2,3,3
444,Tom,Pederson,SJ,D,41,4,1,2,3,2,2,2,5,2,2,2,4,3,2
445,Doug,Zmolek,SJ,D,19,12,2,2,2,3,2,3,6,2,1,3,5,2,4
446,David,Williams,SJ,D,03,8,2,2,2,2,2,2,5,2,0,2,2,1,3
447,Jay,More,SJ,D,04,7,3,2,1,3,4,3,3,3,1,3,5,3,4
448,Peter,Ahola,SJ,D,21,9,2,2,1,3,2,3,6,2,1,3,4,2,2
449,Rob,Zettler,SJ,D,02,7,2,2,1,3,2,2,4,3,0,3,4,3,4
450,Curtis,Joseph,STL,G,31,6,5,4,6,6,4,0,0,0,0,3,3,4,4
451,Guy,Hebert,STL,G,29,6,3,3,3,3,2,0,0,0,0,2,2,2,2
452,Craig,Janney,STL,F,15,7,4,3,5,4,3,2,0,4,4,4,0,4,0
453,Nelson,Emerson,STL,F,07,4,4,4,4,3,3,2,3,4,3,4,1,3,2
454,Ron,Sutter,STL,F,22,6,3,3,3,4,2,4,5,3,3,4,3,4,3
455,Ron,Wilson,STL,F,18,6,3,3,2,4,1,2,0,2,2,4,3,2,2
456,Bob,Bassen,STL,F,28,4,3,4,2,2,2,4,8,3,3,2,3,2,3
457,Philippe,Bozon,STL,F,36,6,2,2,2,2,2,1,6,2,1,2,5,1,3
458,Igor,Korolev,STL,F,38,7,2,2,2,3,2,2,0,2,1,3,0,2,1
459,Dave,Lowry,STL,F,10,8,2,2,2,3,2,3,6,2,2,3,4,2,4
460,Basil,McRae,STL,F,17,9,2,2,2,2,2,2,12,2,1,3,4,1,5
461,Brendan,Shanahan,STL,F,19,10,3,3,5,4,4,2,7,4,5,4,2,4,4
462,Brett,Hull,STL,F,16,9,4,4,5,3,6,3,3,5,3,4,4,3,2
463,Kevin,Miller,STL,F,14,7,4,3,3,4,3,3,7,3,3,4,3,3,3
464,Rich,Sutter,STL,F,23,7,3,3,2,4,1,2,3,2,2,4,5,2,3
465,Kelly,Chase,STL,F,39,8,1,1,1,2,1,1,9,1,1,2,3,1,5
466,Jeff,Brown,STL,D,21,9,3,3,4,4,5,2,3,4,3,5,1,4,2
467,Garth,Butcher,STL,D,05,9,2,3,2,4,2,4,7,3,1,4,4,3,4
468,Doug,Crossman,STL,D,06,7,2,2,3,3,2,2,6,2,3,4,0,3,2
469,Rick,Zombo,STL,D,04,8,2,2,2,3,3,2,3,2,0,4,0,2,3
470,Stephane,Quintal,STL,D,33,11,2,2,1,4,2,3,7,3,0,4,4,3,3
471,Lee,Norwood,STL,D,20,8,2,2,2,3,1,3,8,2,2,3,2,2,4
472,Bret,Hedican,STL,D,44,8,2,2,1,1,2,3,6,2,0,1,3,2,2
473,Curt,Giles,STL,D,02,5,3,2,1,3,1,2,2,2,0,3,3,1,2
474,Murray,Baron,STL,D,34,10,3,3,1,2,2,2,6,2,1,2,5,1,3
475,Wendell,Young,TB,G,01,6,4,3,2,2,3,0,0,0,0,3,2,3,3
476,Pat,Jablonski,TB,G,35,5,3,3,2,2,2,0,1,0,0,2,2,2,2
477,J.C.,Bergeron,TB,G,30,7,3,3,2,2,2,0,0,0,0,1,1,1,1
478,Brian,Bradley,TB,F,19,4,4,3,4,3,4,3,3,3,5,4,2,3,3
479,Chris,Kontos,TB,F,16,8,3,3,4,3,3,3,0,3,5,4,3,3,0
480,Adam,Creighton,TB,F,10,10,3,2,3,2,2,3,4,2,2,3,4,3,3
481,Marc,Bureau,TB,F,28,7,3,3,3,3,2,2,1,3,2,3,3,2,4
482,Rob,DiMaio,TB,F,18,5,2,3,3,3,2,2,5,2,2,3,2,2,3
483,Steve,Kasper,TB,F,11,5,3,3,1,3,2,4,4,3,3,3,2,3,1
484,Jason,Lafreniere,TB,F,17,6,2,2,3,3,2,1,3,2,4,2,2,1,2
485,Randy,Gilhen,TB,F,20,7,2,2,1,3,2,3,2,2,1,3,5,2,1
486,Mikael,Andersson,TB,F,34,6,2,4,2,3,2,1,0,3,2,4,5,3,0
487,Rob,Zamuner,TB,F,07,9,2,3,3,2,2,3,4,3,2,3,3,2,2
488,Steve,Maltais,TB,F,37,10,2,2,2,3,2,3,0,2,1,3,4,2,2
489,John,Tucker,TB,F,14,9,2,3,3,3,3,2,3,3,2,3,2,3,3
490,Danton,Cole,TB,F,24,7,3,3,3,3,2,2,1,2,2,3,4,2,1
491,Tim,Bergland,TB,F,21,8,2,2,1,3,2,2,3,2,1,3,5,2,2
492,Stan,Drulia,TB,F,27,7,1,2,1,0,2,2,3,1,2,0,5,1,2
493,Bob,Beers,TB,D,02,9,3,3,3,3,2,2,3,2,2,3,3,2,3
494,Roman,Hamrlik,TB,D,44,7,3,2,2,3,3,2,4,3,1,3,4,2,3
495,Shawn,Chambers,TB,D,22,9,2,2,3,3,2,2,2,2,1,3,2,2,2
496,Marc,Bergevin,TB,D,25,6,2,2,2,2,3,3,4,2,0,3,3,2,2
497,Joe,Reekie,TB,D,29,11,3,2,2,2,3,2,6,3,0,3,2,2,3
498,Chris,Lipuma,TB,D,40,6,1,1,2,1,1,0,2,1,0,1,1,1,4
499,Matt,Hervey,TB,D,26,9,1,1,2,1,1,2,9,1,0,1,3,0,4
500,Felix,Potvin,TOR,G,29,6,5,4,6,6,4,0,0,0,0,4,4,4,4
501,Daren,Puppa,TOR,G,01,9,4,4,5,5,2,0,1,0,0,2,2,3,3
502,Rick,Wamsley,TOR,G,30,6,3,3,0,0,2,0,0,0,0,2,2,2,2
503,Doug,Gilmour,TOR,F,93,4,5,4,5,5,4,4,4,4,4,6,0,4,3
504,John,Cullen,TOR,F,19,7,4,3,4,3,3,2,3,4,4,4,1,4,3
505,Mike,Krushelski,TOR,F,26,9,3,3,3,4,2,3,4,3,4,4,3,2,2
506,Peter,Zezel,TOR,F,25,9,3,3,3,3,3,4,0,3,3,4,1,4,1
507,Dave,McLlwain,TOR,F,07,7,3,2,2,3,1,3,4,3,3,3,5,3,2
508,Dave,Andreychuk,TOR,F,14,11,3,3,4,4,4,4,3,3,4,5,4,3,2
509,Wendel,Clark,TOR,F,17,8,3,3,3,3,5,4,6,4,3,4,3,4,4
510,Mark,Osborne,TOR,F,21,9,2,2,2,4,2,3,4,2,2,4,4,1,3
511,Bill,Berg,TOR,F,10,7,2,2,2,3,2,3,4,2,3,4,5,2,3
512,Nikolai,Borshevsky,TOR,F,16,6,4,4,4,2,3,2,0,4,4,4,2,4,1
513,Glenn,Anderson,TOR,F,09,7,4,4,4,3,3,2,6,4,3,4,1,4,3
514,Rob,Pearson,TOR,F,12,6,2,2,3,3,1,1,1,2,3,4,5,2,4
515,Mike,Foligno,TOR,F,71,8,2,2,2,3,2,5,5,3,3,3,5,2,3
516,Ken,Baumgartnr,TOR,F,22,9,2,2,0,2,1,2,10,1,0,2,3,2,4
517,Todd,Gill,TOR,D,23,6,3,3,3,3,2,4,4,2,2,4,1,2,3
518,Dave,Ellett,TOR,D,04,9,4,4,3,4,5,4,4,4,1,4,2,4,2
519,Dimitri,Mironov,TOR,D,15,7,3,2,3,3,3,1,2,3,2,3,1,3,2
520,Drake,Berehowsky,TOR,D,55,10,2,2,3,3,2,3,5,2,2,3,0,2,3
521,Jamie,Macoun,TOR,D,34,8,3,3,2,4,4,4,4,3,1,4,4,4,2
522,Bob,Rouse,TOR,D,03,10,3,3,2,4,2,4,3,2,0,4,4,2,3
523,Sylvain,Lefebvre,TOR,D,02,9,2,2,1,3,1,3,4,2,0,4,4,3,3
524,Bob,McGill,TOR,D,08,8,2,2,0,2,3,3,5,2,3,2,3,2,4
525,Kirk,McLean,VAN,G,01,8,5,4,4,4,4,0,0,0,0,4,4,3,3
526,Kay,Whitmore,VAN,G,35,5,3,3,5,5,2,0,0,0,0,2,3,2,3
527,Cliff,Ronning,VAN,F,07,5,5,5,4,3,2,2,0,4,3,5,1,4,1
528,Petr,Nedved,VAN,F,19,5,2,2,4,3,2,1,0,3,6,4,2,3,3
529,Anatoli,Semenov,VAN,F,20,7,3,3,3,4,3,2,0,3,3,4,0,3,2
530,Tom,Fergus,VAN,F,15,10,2,2,3,3,2,2,2,2,3,3,0,2,2
531,Geoff,Courtnall,VAN,F,14,7,5,5,4,3,3,1,4,4,3,3,2,4,4
532,Murray,Craven,VAN,F,32,6,3,3,4,3,3,3,4,3,4,3,0,3,1
533,Greg,Adams,VAN,F,08,7,3,3,4,4,3,3,2,3,5,4,1,3,1
534,Sergio,Momesso,VAN,F,27,11,4,3,3,3,3,4,6,2,3,4,4,2,4
535,Gino,Odjick,VAN,F,29,11,2,2,2,3,2,3,10,2,1,3,3,2,6
536,Garry,Valk,VAN,F,23,7,2,2,2,3,2,3,6,2,3,3,3,2,3
537,Pavel,Bure,VAN,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
538,Trevor,Linden,VAN,F,16,9,4,4,4,4,4,3,3,4,4,4,3,4,2
539,Dixon,Ward,VAN,F,17,9,2,3,3,3,3,2,1,2,5,3,1,2,3
540,Jim,Sandlak,VAN,F,25,11,1,2,3,3,3,2,9,2,2,3,3,2,4
541,Tim,Hunter,VAN,F,26,9,2,2,1,2,2,3,9,2,3,2,3,2,4
542,Jyrki,Lumme,VAN,D,21,7,4,3,3,4,2,3,4,4,1,4,1,4,2
543,Doug,Lidster,VAN,D,03,9,3,3,2,3,3,4,3,4,1,4,1,4,2
544,Adrien,Plavsic,VAN,D,06,7,2,2,3,3,2,3,6,2,2,3,0,2,3
545,Jiri,Slegr,VAN,D,24,10,3,3,3,3,3,2,6,3,1,4,1,3,4
546,Gerald,Diduck,VAN,D,04,10,3,3,2,3,4,4,7,3,1,3,4,3,4
547,Dave,Babych,VAN,D,44,11,2,2,3,4,3,2,6,3,0,4,2,3,3
548,Dana,Murzyn,VAN,D,05,9,2,3,2,3,4,4,6,2,1,4,4,2,4
549,Robert,Dirk,VAN,D,22,11,2,2,1,3,2,3,6,3,2,3,3,2,4
550,Don,Beaupre,WSH,G,33,4,4,4,3,3,3,0,0,0,0,3,3,3,3
551,Rick,Tabaracci,WSH,G,31,6,3,3,1,1,2,0,0,0,0,3,3,2,2
552,Mike,Ridley,WSH,F,17,9,4,4,4,3,3,2,0,4,4,4,0,4,2
553,Dimitri,Khristich,WSH,F,08,7,3,3,4,3,4,3,1,4,6,4,1,4,2
554,Dale,Hunter,WSH,F,32,8,2,2,4,4,3,4,6,2,4,4,0,4,4
555,Michal,Pivonka,WSH,F,20,8,3,3,4,3,3,3,4,4,3,4,0,4,3
556,Steve,Konowlchuk,WSH,F,22,6,2,2,2,2,2,3,2,2,2,2,2,2,2
557,Reggie,Savage,WSH,F,15,7,2,2,2,1,2,2,6,2,2,1,3,2,2
558,Bob,Carpenter,WSH,F,11,7,4,4,3,3,3,2,4,3,2,3,4,4,3
559,Todd,Krygier,WSH,F,21,6,2,3,2,3,2,2,4,2,2,3,5,1,2
560,Alan,May,WSH,F,16,9,2,2,2,3,3,3,7,2,2,3,4,2,5
561,Peter,Bondra,WSH,F,12,6,4,6,4,3,3,2,0,4,4,4,2,3,2
562,Pat,Elynuik,WSH,F,19,6,3,3,3,3,3,2,3,3,5,3,1,2,2
563,Kelly,Miller,WSH,F,10,8,4,4,3,3,3,2,0,4,3,3,2,4,1
564,Keith,Jones,WSH,F,26,7,2,2,2,2,2,3,3,2,3,2,2,3,4
565,Paul,MacDermid,WSH,F,23,9,2,2,2,3,2,4,7,2,4,3,3,2,3
566,Kevin,Hatcher,WSH,D,04,12,3,3,4,4,5,4,3,4,2,4,4,4,3
567,Al,Iafrate,WSH,D,34,11,4,4,4,4,6,4,6,4,2,4,4,4,4
568,Sylvain,Cote,WSH,D,03,6,3,3,3,4,3,3,1,3,2,4,4,3,2
569,Calle,Johansson,WSH,D,06,9,4,3,3,4,4,3,4,4,1,4,1,4,2
570,Paul,Cavallini,WSH,D,14,10,3,3,2,3,3,3,4,3,1,3,5,3,2
571,Shawn,Anderson,WSH,D,36,9,2,2,1,2,2,3,6,2,1,2,3,3,1
572,Jason,Woolley,WSH,D,25,6,2,2,1,1,1,2,2,2,0,1,2,1,2
573,Rod,Langway,WSH,D,05,11,3,2,0,2,2,3,2,3,0,2,3,2,3
574,Bob,Essensa,WPG,G,35,3,5,4,5,5,4,0,0,0,0,4,4,4,4
575,Jim,Hrivnak,WPG,G,30,6,3,3,2,2,2,0,0,0,0,2,2,2,2
576,Alexei,Zhamnov,WPG,F,10,7,5,3,4,3,3,3,0,5,4,4,1,5,2
577,Thomas,Steen,WPG,F,25,8,4,3,4,3,3,3,4,4,4,4,0,5,3
578,Luciano,Borsato,WPG,F,38,4,3,3,3,3,2,3,1,3,4,3,2,3,2
579,Mike,Eagles,WPG,F,36,7,3,3,2,4,2,5,4,2,2,5,1,2,3
580,Stu,Barnes,WPG,F,14,5,2,3,3,3,2,2,3,2,3,3,4,2,1
581,Darrin,Shannon,WPG,F,34,9,2,2,3,4,3,4,0,3,4,4,0,3,3
582,Keith,Tkachuk,WPG,F,07,9,3,2,3,3,4,3,6,2,3,4,4,2,4
583,Kris,King,WPG,F,17,10,3,3,2,4,2,3,6,2,2,4,3,2,4
