Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
288,Yvon,LeBrun,COL,G,31,6,2,2,2,2,2,0,0,0,0,2,2,2,2
289,Reggie,Dunlap,COL,F,07,7,2,2,2,2,2,2,8,2,2,2,1,2,4
290,Ned,Braden,COL,F,10,7,2,2,2,2,2,2,8,2,2,2,1,2,4
291,Dave,Carlson,COL,F,03,7,2,2,2,2,2,2,8,2,2,2,1,2,4
292,Jack,Hanson,COL,F,16,7,2,2,2,2,2,2,15,2,2,2,1,2,6
293,Steve,Hanson,COL,F,17,7,2,2,2,2,2,2,15,2,2,2,1,2,6
294,Jeff,Hanson,COL,F,18,7,2,2,2,2,2,2,15,2,2,2,1,2,6
295,Billy,Charlebois,COL,D,05,7,2,2,2,2,2,2,8,2,2,2,1,2,4
296,Morris,Wanchuk,COL,D,02,7,2,2,2,2,2,2,8,2,2,2,1,2,4
297,Johnny,Upton,COL,D,12,7,2,2,2,2,2,2,8,2,2,2,1,2,4
298,Jim,Ahern,COL,D,06,7,2,2,2,2,2,2,8,2,2,2,1,2,4
299,Denis,Lemieux,DAL,G,01,6,2,2,2,2,2,0,0,0,0,2,2,2,2
300,Yvon,LeBrun,DAL,G,31,6,2,2,2,2,2,0,0,0,0,2,2,2,2
301,Reggie,Dunlap,DAL,F,07,7,2,2,2,2,2,2,8,2,2,2,1,2,4
302,Ned,Braden,DAL,F,10,7,2,2,2,2,2,2,8,2,2,2,1,2,4
303,Dave,Carlson,DAL,F,03,7,2,2,2,2,2,2,8,2,2,2,1,2,4
304,Jack,Hanson,DAL,F,16,7,2,2,2,2,2,2,15,2,2,2,1,2,6
305,Steve,Hanson,DAL,F,17,7,2,2,2,2,2,2,15,2,2,2,1,2,6
306,Jeff,Hanson,DAL,F,18,7,2,2,2,2,2,2,15,2,2,2,1,2,6
307,Billy,Charlebois,DAL,D,05,7,2,2,2,2,2,2,8,2,2,2,1,2,4
308,Morris,Wanchuk,DAL,D,02,7,2,2,2,2,2,2,8,2,2,2,1,2,4
309,Johnny,Upton,DAL,D,12,7,2,2,2,2,2,2,8,2,2,2,1,2,4
310,Jim,Ahern,DAL,D,06,7,2,2,2,2,2,2,8,2,2,2,1,2,4
311,Denis,Lemieux,KC,G,01,6,2,2,2,2,2,0,0,0,0,2,2,2,2
312,Yvon,LeBrun,KC,G,31,6,2,2,2,2,2,0,0,0,0,2,2,2,2
313,Reggie,Dunlap,KC,F,07,7,2,2,2,2,2,2,8,2,2,2,1,2,4
314,Ned,Braden,KC,F,10,7,2,2,2,2,2,2,8,2,2,2,1,2,4
315,Dave,Carlson,KC,F,03,7,2,2,2,2,2,2,8,2,2,2,1,2,4
316,Jack,Hanson,KC,F,16,7,2,2,2,2,2,2,15,2,2,2,1,2,6
317,Steve,Hanson,KC,F,17,7,2,2,2,2,2,2,15,2,2,2,1,2,6
318,Jeff,Hanson,KC,F,18,7,2,2,2,2,2,2,15,2,2,2,1,2,6
319,Billy,Charlebois,KC,D,05,7,2,2,2,2,2,2,8,2,2,2,1,2,4
320,Morris,Wanchuk,KC,D,02,7,2,2,2,2,2,2,8,2,2,2,1,2,4
321,Johnny,Upton,KC,D,12,7,2,2,2,2,2,2,8,2,2,2,1,2,4
322,Jim,Ahern,KC,D,06,7,2,2,2,2,2,2,8,2,2,2,1,2,4
323,Denis,Lemieux,OTT,G,01,6,2,2,2,2,2,0,0,0,0,2,2,2,2
324,Yvon,LeBrun,OTT,G,31,6,2,2,2,2,2,0,0,0,0,2,2,2,2
325,Reggie,Dunlap,OTT,F,07,7,2,2,2,2,2,2,8,2,2,2,1,2,4
326,Ned,Braden,OTT,F,10,7,2,2,2,2,2,2,8,2,2,2,1,2,4
327,Dave,Carlson,OTT,F,03,7,2,2,2,2,2,2,8,2,2,2,1,2,4
328,Jack,Hanson,OTT,F,16,7,2,2,2,2,2,2,15,2,2,2,1,2,6
329,Steve,Hanson,OTT,F,17,7,2,2,2,2,2,2,15,2,2,2,1,2,6
330,Jeff,Hanson,OTT,F,18,7,2,2,2,2,2,2,15,2,2,2,1,2,6
331,Billy,Charlebois,OTT,D,05,7,2,2,2,2,2,2,8,2,2,2,1,2,4
332,Morris,Wanchuk,OTT,D,02,7,2,2,2,2,2,2,8,2,2,2,1,2,4
333,Johnny,Upton,OTT,D,12,7,2,2,2,2,2,2,8,2,2,2,1,2,4
334,Jim,Ahern,OTT,D,06,7,2,2,2,2,2,2,8,2,2,2,1,2,4
