Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
290,Janne,Ojanen,NJ,F,34,9,2,2,3,2,2,2,2,2,2,2,2,3,2
291,Valeri,Zelepukin,NJ,F,25,6,4,4,4,3,3,1,0,4,3,3,1,4,3
292,John,MacLean,NJ,F,15,9,3,3,3,4,4,3,7,3,3,4,4,2,3
293,Bobby,Holik,NJ,F,16,10,3,4,3,3,3,3,3,3,3,4,5,3,3
294,Tom,Chorske,NJ,F,09,9,2,2,3,2,1,2,3,3,2,2,2,3,2
295,Troy,Mallette,NJ,F,08,10,2,2,2,2,1,1,8,2,4,1,3,1,3
296,Stephane,Richer,NJ,F,44,9,4,4,4,3,5,2,1,4,3,4,4,3,2
297,Claude,Lemieux,NJ,F,22,11,4,4,4,3,4,3,7,3,2,4,3,3,4
298,Bill,Guerin,NJ,F,12,9,2,2,3,2,3,2,3,3,3,2,3,2,3
299,Randy,McKay,NJ,F,21,6,2,2,2,2,2,2,9,2,2,3,4,2,4
300,Scott,Pellerin,NJ,F,18,6,2,3,3,3,2,2,6,2,3,2,2,2,3
301,Dave,Barr,NJ,F,11,8,3,3,2,3,3,3,3,2,3,3,2,2,2
302,Scott,Stevens,NJ,D,04,11,4,4,3,4,4,5,6,4,2,5,0,4,3
303,Vachslav,Fetisov,NJ,D,02,11,4,2,2,4,4,4,4,4,1,3,0,4,4
304,Bruce,Driver,NJ,D,23,6,3,3,3,4,2,3,4,3,2,4,2,3,2
305,Scott,Niedrmayer,NJ,D,27,9,3,3,3,3,3,3,4,3,2,3,1,3,2
306,Alexei,Kasatonov,NJ,D,07,11,4,3,2,3,4,4,4,4,1,3,1,4,2
307,Ken,Daneyko,NJ,D,03,10,2,2,1,4,1,4,6,2,0,4,4,1,4
308,Tommy,Albelin,NJ,D,06,7,3,2,2,3,2,2,2,3,0,3,3,2,2
309,Myles,O'Connor,NJ,D,05,7,1,1,0,1,1,1,2,1,0,1,3,0,3
310,Glenn,Healy,NYI,G,35,5,2,4,4,4,2,0,0,0,0,2,2,2,2
311,Mark,Fitzpatrik,NYI,G,30,7,2,4,2,2,3,0,0,0,0,2,2,2,2
312,Pierre,Turgeon,NYI,F,77,9,4,4,5,3,4,3,4,4,5,5,1,4,1
313,Benoit,Hogue,NYI,F,33,7,4,5,4,3,3,2,4,4,5,4,1,4,3
314,Marty,McInnis,NYI,F,18,4,3,3,3,2,2,2,3,3,3,3,0,2,2
315,Travis,Green,NYI,F,39,8,2,2,3,2,2,3,1,2,1,2,3,2,2
316,Ray,Ferraro,NYI,F,20,6,3,3,3,3,4,2,6,4,3,4,3,3,3
317,Claude,Loiselle,NYI,F,10,8,3,2,2,1,1,3,8,3,3,1,5,2,4
318,Steve,Thomas,NYI,F,32,6,4,4,4,3,3,4,4,3,3,4,2,4,3
319,Derek,King,NYI,F,27,9,3,2,4,3,4,1,4,4,5,4,2,2,2
320,Dave,Volek,NYI,F,25,6,4,4,3,2,2,1,2,4,2,4,5,3,2
321,Patrick,Flatley,NYI,F,26,8,3,2,4,3,2,3,3,4,2,4,0,4,2
322,Brian,Mullen,NYI,F,16,6,3,3,3,3,3,2,4,3,3,4,5,3,1
323,Brad,Dalgarno,NYI,F,15,11,1,2,3,2,1,1,5,2,4,2,1,2,3
324,Tom,Fitzgerald,NYI,F,14,8,2,2,2,3,2,2,1,2,2,3,2,2,2
325,Dan,Marois,NYI,F,17,7,3,3,2,1,3,1,5,3,1,2,4,2,3
326,Mick,Vukota,NYI,F,12,8,2,3,1,1,1,1,9,1,1,2,4,1,4
327,Vladimir,Malakhov,NYI,D,23,10,3,3,4,3,4,3,4,3,2,4,2,3,3
328,Darius,Kasparitis,NYI,D,11,7,4,3,2,3,3,4,4,3,1,3,2,3,4
329,Jeff,Norton,NYI,D,08,8,3,3,4,3,2,2,4,2,2,4,1,3,2
330,Uwe,Krupp,NYI,D,04,14,2,2,3,4,3,3,3,2,2,4,1,3,2
331,Tom,Kurvers,NYI,D,28,8,3,3,4,3,4,2,6,3,1,4,1,3,2
332,Scott,Lachance,NYI,D,07,8,2,2,2,4,3,3,4,3,2,4,1,3,3
333,Dennis,Vaske,NYI,D,37,10,1,1,2,1,2,2,6,1,1,1,1,1,3
334,Richard,Pilon,NYI,D,47,9,3,3,1,2,3,3,8,2,1,2,5,1,5
335,John,Vanbiesbrk,NYR,G,34,5,3,4,5,5,3,0,0,0,0,3,4,3,4
336,Mike,Richter,NYR,G,35,7,3,4,4,4,3,0,0,0,0,4,4,4,4
337,Mark,Messier,NYR,F,11,10,5,4,4,4,3,5,4,5,3,4,0,5,3
338,Sergei,Nemchinov,NYR,F,13,6,4,3,3,5,3,4,0,3,4,5,2,3,2
339,Darren,Turcotte,NYR,F,08,6,4,4,4,3,3,2,4,4,3,4,4,3,2
340,Ed,Olczyk,NYR,F,12,9,4,3,3,3,4,2,4,4,3,3,4,4,2
341,Esa,Tikkanen,NYR,F,10,9,5,5,3,4,4,5,4,4,2,4,4,4,3
342,Adam,Graves,NYR,F,09,6,4,4,4,3,2,3,6,3,3,4,5,3,4
343,Phil,Bourque,NYR,F,29,8,2,4,2,3,2,4,8,3,2,3,2,2,2
344,Jan,Erixon,NYR,F,20,8,3,3,2,3,2,2,2,3,3,3,0,3,1
345,Steven,King,NYR,F,25,7,2,2,3,2,2,1,3,2,3,3,4,2,2
346,Mike,Gartner,NYR,F,22,7,5,5,4,4,5,2,3,5,3,5,5,5,2
347,Tony,Amonte,NYR,F,33,6,4,4,4,3,3,1,3,3,3,4,3,3,2
348,Alexei,Kovalev,NYR,F,27,7,4,3,3,3,3,1,0,3,4,3,4,3,3
349,Paul,Broten,NYR,F,37,7,1,1,2,3,1,2,3,1,2,2,3,1,2
350,Joey,Kocur,NYR,F,26,8,2,1,1,3,2,3,9,2,1,2,4,2,4
351,Mike,Hartman,NYR,F,18,7,2,3,1,0,1,3,6,1,1,1,5,1,4
352,Brian,Leetch,NYR,D,02,6,6,3,4,4,4,2,6,5,1,5,2,5,2
353,James,Patrick,NYR,D,03,9,4,4,3,4,4,4,3,4,1,4,2,4,3
354,Sergei,Zubov,NYR,D,21,7,3,3,3,4,3,3,3,3,2,3,1,3,0
355,Jeff,Beukeboom,NYR,D,23,11,2,2,2,4,2,3,7,2,0,3,0,2,4
356,Kevin,Lowe,NYR,D,04,8,4,3,2,4,3,4,2,4,1,3,1,3,3
357,Peter,Andersson,NYR,D,05,9,2,3,3,2,2,2,2,3,1,2,4,3,2
358,Jay,Wells,NYR,D,24,10,2,2,2,2,2,3,6,2,0,2,1,2,4
359,Joe,Cirella,NYR,D,06,10,3,3,2,2,3,2,9,2,2,3,3,2,3
360,Peter,Sidorkwicz,OTW,G,31,6,2,3,1,1,2,0,0,0,0,2,2,2,2
361,Daniel,Berthiaume,OTW,G,32,1,3,3,1,1,2,0,0,0,0,2,2,2,2
362,Jamie,Baker,OTW,F,13,7,3,3,3,3,3,2,4,3,3,4,2,3,2
363,Mark,Lamb,OTW,F,07,6,4,3,2,4,2,3,0,3,1,3,3,3,3
364,Neil,Brady,OTW,F,12,9,2,2,3,3,2,2,6,2,2,3,1,3,3
365,Mark,Freer,OTW,F,11,6,2,2,3,3,2,2,4,2,3,4,3,2,2
366,Laurie,Boschman,OTW,F,16,6,4,2,2,4,2,3,4,3,2,3,5,2,3
367,David,Archibald,OTW,F,15,7,2,2,2,3,2,1,6,2,2,3,5,2,2
368,Rob,Murphy,OTW,F,18,9,1,2,2,2,2,3,6,2,1,2,4,1,2
369,Sylvain,Turgeon,OTW,F,61,9,4,4,3,3,3,2,4,3,2,3,5,2,3
370,Mike,Peluso,OTW,F,44,9,2,2,2,3,2,3,10,1,3,3,5,2,5
371,Doug,Smail,OTW,F,09,5,3,3,2,3,2,2,6,2,1,2,4,2,3
372,Jeff,Lazaro,OTW,F,28,6,3,3,3,1,2,2,8,3,3,1,5,2,2
373,Darcy,Loewen,OTW,F,10,6,2,2,1,2,2,1,6,1,2,2,4,2,4
374,Bob,Kudelski,OTW,F,26,9,3,3,3,3,3,2,3,3,4,3,4,3,2
375,Jody,Hull,OTW,F,17,9,2,2,3,3,2,3,1,2,2,3,3,2,1
376,Andrew,McBain,OTW,F,20,9,2,2,3,3,2,3,5,2,2,2,1,2,2
377,Tomas,Jelinek,OTW,D,25,7,2,2,2,2,2,1,6,3,2,2,5,1,3
378,Norm,Maciver,OTW,D,22,6,3,3,4,4,3,3,0,2,2,4,1,3,3
379,Brad,Shaw,OTW,D,04,7,3,2,3,3,3,2,3,3,1,3,2,3,2
380,Darren,Rumble,OTW,D,34,9,2,2,2,3,2,3,4,2,0,3,4,2,3
381,Chris,Luongo,OTW,D,23,6,2,2,1,3,1,1,3,2,0,2,4,2,3
382,Ken,Hammond,OTW,D,05,7,3,2,1,3,2,3,6,2,1,3,5,1,3
383,Gord,Dineen,OTW,D,06,8,1,1,2,2,1,2,3,1,1,2,5,1,3
384,Brad,Marsh,OTW,D,14,11,2,2,0,3,1,3,6,1,0,2,5,2,2
385,Tommy,Soderstrom,PHI,G,30,3,4,4,5,5,4,0,0,0,0,3,4,3,4
386,Dominic,Roussel,PHI,G,33,6,3,3,3,3,3,0,0,0,0,3,3,2,2
387,Steph,Beauregard,PHI,G,35,7,2,3,0,0,1,0,1,0,0,2,2,2,2
388,Eric,Lindros,PHI,F,88,12,4,3,4,4,4,5,9,4,6,5,2,4,4
389,Rod,BrindAmour,PHI,F,17,9,4,3,4,4,4,3,4,4,4,4,2,4,3
390,Pelle,Eklund,PHI,F,09,5,5,4,4,3,3,3,2,4,3,4,0,4,1
391,Josef,Beranek,PHI,F,42,6,3,3,3,3,2,1,0,3,3,3,4,3,3
392,Keith,Acton,PHI,F,25,4,2,2,2,4,3,4,0,3,2,4,2,3,2
393,Vachslav,Butsayev,PHI,F,22,6,2,2,2,2,2,2,6,2,0,2,1,2,3
394,Brent,Fedyk,PHI,F,18,8,2,2,4,3,3,3,3,2,3,3,1,2,2
395,Doug,Evans,PHI,F,15,6,2,2,2,2,2,2,4,2,3,2,2,2,3
396,Andrei,Lomakin,PHI,F,23,7,4,3,3,2,3,1,2,3,3,3,2,4,2
397,Dave,Snuggerud,PHI,F,14,7,3,3,2,2,2,2,6,3,1,2,5,3,1
398,Claude,Boivin,PHI,F,10,9,1,1,2,1,2,2,8,1,4,1,2,1,4
399,Mark,Recchi,PHI,F,08,6,5,4,5,3,4,3,4,4,5,4,1,4,3
400,Kevin,Dineen,PHI,F,11,7,4,5,3,4,2,2,7,3,3,4,5,3,4
401,Dave,Brown,PHI,F,21,9,1,1,0,2,1,2,9,1,0,2,5,1,3
402,Garry,Galley,PHI,D,03,7,2,2,3,4,2,3,6,3,1,3,2,3,3
403,Dimitri,Yushkevich,PHI,D,02,7,4,3,3,4,3,2,4,3,1,4,3,3,3
404,Greg,Hawgood,PHI,D,20,7,4,3,3,3,3,2,4,3,2,3,1,3,3
405,Terry,Carkner,PHI,D,29,10,2,2,2,3,2,3,6,2,1,3,0,2,4
406,Ric,Nattress,PHI,D,05,10,2,2,3,3,2,2,5,2,3,3,3,2,2
407,Ryan,McGill,PHI,D,27,8,2,2,2,3,2,2,7,2,1,3,4,1,4
408,Gord,Hynes,PHI,D,26,4,2,2,2,2,1,3,2,2,2,2,5,2,2
409,Shawn,Cronin,PHI,D,44,10,1,1,1,1,1,2,12,1,3,1,5,1,3
410,Tom,Barrasso,PIT,G,35,10,4,4,5,5,4,0,1,0,0,4,4,4,4
411,Ken,Wregget,PIT,G,31,8,2,3,4,4,2,0,0,0,0,3,2,3,2
412,Mario,Lemieux,PIT,F,66,10,5,4,6,4,4,3,3,6,6,6,0,6,2
413,Ron,Francis,PIT,F,10,9,4,3,4,4,4,4,4,4,3,4,0,4,2
414,Shawn,McEachern,PIT,F,15,7,3,3,3,3,3,2,4,3,3,4,3,3,2
415,Mike,Stapleton,PIT,F,26,6,3,2,2,2,2,2,1,2,1,2,5,3,0
416,Kevin,Stevens,PIT,F,25,11,3,4,5,3,3,3,6,4,4,5,3,4,4
417,Dave,Tippett,PIT,F,14,6,2,3,2,3,2,2,4,2,2,3,1,2,2
418,Troy,Loney,PIT,F,24,10,2,3,2,3,2,4,6,2,1,3,2,1,3
419,Jeff,Daniels,PIT,F,20,9,2,2,1,2,2,2,6,2,3,2,4,2,1
420,Jaromir,Jagr,PIT,F,68,10,5,4,4,3,3,4,4,5,3,4,1,4,2
421,Rick,Tocchet,PIT,F,22,9,2,2,5,4,4,3,7,3,5,4,1,3,4
422,Joe,Mullen,PIT,F,07,6,4,3,4,3,3,3,1,4,5,4,2,3,0
423,Martin,Straka,PIT,F,82,5,3,3,3,2,2,2,2,2,2,2,0,3,2
424,Mike,Needham,PIT,F,39,6,2,2,2,2,2,2,5,2,3,2,5,2,1
425,Jay,Caufield,PIT,F,16,14,1,2,0,1,1,3,11,1,0,1,3,1,4
426,Larry,Murphy,PIT,D,55,10,4,3,4,5,4,3,3,4,2,5,1,4,3
427,Ulf,Samuelsson,PIT,D,05,8,4,4,3,5,3,5,6,3,0,4,1,3,5
428,Jim,Paek,PIT,D,02,8,2,3,2,2,2,2,4,2,1,3,1,2,2
429,Paul,Stanton,PIT,D,23,8,3,3,2,3,4,3,3,2,1,3,5,4,3
430,Peter,Taglianeti,PIT,D,32,9,2,2,2,3,3,4,4,3,0,4,3,2,4
431,Mike,Ramsey,PIT,D,06,8,3,2,2,3,2,3,6,2,2,3,1,2,2
432,Kjell,Samuelsson,PIT,D,28,14,2,2,1,3,4,4,7,3,1,4,5,2,3
433,Grant,Jennings,PIT,D,03,9,2,2,1,3,2,3,8,2,0,2,3,1,3
434,Bryan,Fogarty,PIT,D,33,8,1,1,2,1,1,2,2,2,0,1,0,1,1
435,Ron,Hextall,QUE,G,27,7,4,4,4,4,4,0,0,0,0,4,4,3,3
436,Stephane,Fiset,QUE,G,35,5,3,4,3,3,2,0,0,0,0,2,2,2,2
437,Joe,Sakic,QUE,F,19,6,4,4,5,4,4,2,0,4,5,5,2,5,2
438,Mike,Ricci,QUE,F,09,7,4,4,4,3,3,3,4,3,5,3,0,4,3
439,Claude,Lapointe,QUE,F,47,5,3,3,3,4,2,2,4,3,2,3,1,2,3
440,Martin,Rucinsky,QUE,F,25,5,3,2,3,2,3,1,4,3,3,3,1,3,2
441,Valeri,Kamensky,QUE,F,31,8,4,4,4,3,5,2,5,4,3,4,1,4,2
442,Mike,Hough,QUE,F,18,7,3,2,3,3,3,2,4,3,2,3,2,3,3
443,Gino,Cavallini,QUE,F,44,11,1,3,2,2,2,2,4,2,3,2,2,2,2
444,Scott,Pearson,QUE,F,22,9,2,2,2,2,2,3,6,2,4,3,5,2,4
445,Bill,Lindsay,QUE,F,20,6,1,2,2,2,2,2,2,2,1,2,3,2,1
446,Chris,Simon,QUE,F,12,13,1,1,1,0,1,2,8,1,1,0,5,1,5
447,Tony,Twist,QUE,F,15,10,1,1,1,0,1,1,12,1,0,1,4,1,4
448,Mats,Sundin,QUE,F,13,7,4,4,5,4,4,1,3,4,5,4,0,4,3
449,Owen,Nolan,QUE,F,11,8,4,4,4,3,4,1,7,4,4,4,3,3,4
450,Andrei,Kovalenko,QUE,F,51,3,3,4,4,3,3,3,4,3,4,4,1,3,2
451,Scott,Young,QUE,F,48,7,3,3,3,4,3,2,1,3,3,3,4,3,1
452,Steve,Duchesne,QUE,D,28,8,4,4,4,4,4,2,4,4,2,4,1,4,2
453,Curtis,Leschyshyn,QUE,D,07,9,3,4,3,4,2,3,4,2,3,4,0,3,2
454,Alexei,Gusarov,QUE,D,05,6,3,3,3,3,3,3,0,3,3,4,0,3,2
455,Kerry,Huffman,QUE,D,02,9,3,3,3,3,3,3,6,3,1,3,2,2,3
456,Adam,Foote,QUE,D,52,6,2,2,2,4,1,3,3,2,1,3,2,2,4
457,Steven,Finn,QUE,D,29,8,2,2,2,3,3,3,6,2,2,3,4,2,4
458,Mikhail,Tatarinov,QUE,D,04,8,3,3,2,2,5,4,6,4,1,2,4,4,3
459,Craig,Wolanin,QUE,D,06,9,2,2,2,2,1,2,8,1,1,2,1,1,4
460,Arturs,Irbe,SJ,G,32,5,2,4,4,4,3,0,0,0,0,3,3,2,2
461,Jeff,Hackett,SJ,G,30,5,2,3,1,1,2,0,0,0,0,2,2,2,2
462,Brian,Hayward,SJ,G,01,6,2,3,0,0,2,0,0,0,0,2,2,2,2
463,Kelly,Kisio,SJ,F,11,6,2,2,4,4,3,3,3,3,4,4,0,3,3
464,Rob,Gaudreau,SJ,F,37,6,3,3,3,3,3,2,3,2,3,4,5,3,1
465,Dean,Evason,SJ,F,12,6,1,1,2,3,2,3,3,2,3,3,3,2,3
466,Mike,Sullivan,SJ,F,47,6,2,3,2,3,2,1,0,2,1,4,5,2,1
467,Perry,Berezan,SJ,F,16,7,4,4,2,2,2,3,3,2,2,2,5,3,3
468,Robin,Bawa,SJ,F,26,11,2,2,1,1,2,1,5,1,4,1,3,2,3
469,Johan,Garpenlov,SJ,F,10,6,3,3,4,2,2,1,0,3,3,3,1,2,2
470,Jeff,Odgers,SJ,F,36,9,1,2,3,2,2,2,6,2,3,3,4,1,5
471,John,Carter,SJ,F,20,4,2,2,2,2,2,2,8,2,1,2,5,2,3
472,David,Maley,SJ,F,25,8,1,1,1,1,2,3,8,2,0,1,4,1,4
473,Pat,Falloon,SJ,F,17,7,4,4,3,2,3,1,3,4,2,4,5,3,1
474,Ed,Courtenay,SJ,F,39,9,2,2,3,3,1,1,3,1,3,2,1,2,1
475,Mark,Pederson,SJ,F,18,8,2,2,3,2,2,2,6,2,3,2,5,2,2
476,Doug,Wilson,SJ,D,24,7,4,3,3,3,6,3,6,4,1,3,3,4,3
477,Neil,Wilkinson,SJ,D,05,7,3,3,1,3,2,3,5,3,0,4,4,4,3
478,Sandis,Ozolinsh,SJ,D,06,7,3,3,3,3,3,3,6,3,2,4,2,3,3
479,Tom,Pederson,SJ,D,41,4,1,2,3,2,2,2,5,2,2,2,4,3,2
480,Doug,Zmolek,SJ,D,19,12,2,2,2,3,2,3,6,2,1,3,5,2,4
481,David,Williams,SJ,D,03,8,2,2,2,2,2,2,5,2,0,2,2,1,3
482,Jay,More,SJ,D,04,7,3,2,1,3,4,3,3,3,1,3,5,3,4
483,Peter,Ahola,SJ,D,21,9,2,2,1,3,2,3,6,2,1,3,4,2,2
484,Rob,Zettler,SJ,D,02,7,2,2,1,3,2,2,4,3,0,3,4,3,4
485,Curtis,Joseph,STL,G,31,6,4,4,6,6,4,0,0,0,0,3,3,4,4
486,Guy,Hebert,STL,G,29,6,2,3,3,3,2,0,0,0,0,2,2,2,2
487,Craig,Janney,STL,F,15,7,4,3,5,4,3,2,0,4,4,4,0,4,0
488,Nelson,Emerson,STL,F,07,4,4,4,4,3,3,2,3,4,3,4,1,3,2
489,Ron,Sutter,STL,F,22,6,3,3,3,4,2,4,5,3,3,4,3,4,3
490,Ron,Wilson,STL,F,18,6,3,3,2,4,1,2,0,2,2,4,3,2,2
491,Bob,Bassen,STL,F,28,4,3,4,2,2,2,4,8,3,3,2,3,2,3
492,Philippe,Bozon,STL,F,36,6,2,2,2,2,2,1,6,2,1,2,5,1,3
493,Igor,Korolev,STL,F,38,7,2,2,2,3,2,2,0,2,1,3,0,2,1
494,Dave,Lowry,STL,F,10,8,2,2,2,3,2,3,6,2,2,3,4,2,4
495,Basil,McRae,STL,F,17,9,2,2,2,2,2,2,12,2,1,3,4,1,5
496,Brendan,Shanahan,STL,F,19,10,3,3,5,4,4,2,7,4,5,4,2,4,4
497,Brett,Hull,STL,F,16,9,4,4,5,3,6,3,3,5,3,4,4,3,2
498,Kevin,Miller,STL,F,14,7,4,3,3,4,3,3,7,3,3,4,3,3,3
499,Rich,Sutter,STL,F,23,7,3,3,2,4,1,2,3,2,2,4,5,2,3
500,Kelly,Chase,STL,F,39,8,1,1,1,2,1,1,9,1,1,2,3,1,5
501,Jeff,Brown,STL,D,21,9,3,3,4,4,5,2,3,4,3,5,1,4,2
502,Garth,Butcher,STL,D,05,9,2,3,2,4,2,4,7,3,1,4,4,3,4
503,Doug,Crossman,STL,D,06,7,2,2,3,3,2,2,6,2,3,4,0,3,2
504,Rick,Zombo,STL,D,04,8,2,2,2,3,3,2,3,2,0,4,0,2,3
505,Stephane,Quintal,STL,D,33,11,2,2,1,4,2,3,7,3,0,4,4,3,3
506,Lee,Norwood,STL,D,20,8,2,2,2,3,1,3,8,2,2,3,2,2,4
507,Bret,Hedican,STL,D,44,8,2,2,1,1,2,3,6,2,0,1,3,2,2
508,Curt,Giles,STL,D,02,5,3,2,1,3,1,2,2,2,0,3,3,1,2
509,Murray,Baron,STL,D,34,10,3,3,1,2,2,2,6,2,1,2,5,1,3
510,Wendell,Young,TB,G,01,6,3,3,2,2,3,0,0,0,0,3,2,3,3
511,Pat,Jablonski,TB,G,35,5,2,3,2,2,2,0,1,0,0,2,2,2,2
512,J.C.,Bergeron,TB,G,30,7,2,3,2,2,2,0,0,0,0,1,1,1,1
513,Brian,Bradley,TB,F,19,4,4,3,4,3,4,3,3,3,5,4,2,3,3
514,Chris,Kontos,TB,F,16,8,3,3,4,3,3,3,0,3,5,4,3,3,0
515,Adam,Creighton,TB,F,10,10,3,2,3,2,2,3,4,2,2,3,4,3,3
516,Marc,Bureau,TB,F,28,7,3,3,3,3,2,2,1,3,2,3,3,2,4
517,Rob,DiMaio,TB,F,18,5,2,3,3,3,2,2,5,2,2,3,2,2,3
518,Steve,Kasper,TB,F,11,5,3,3,1,3,2,4,4,3,3,3,2,3,1
519,Jason,Lafreniere,TB,F,17,6,2,2,3,3,2,1,3,2,4,2,2,1,2
520,Randy,Gilhen,TB,F,20,7,2,2,1,3,2,3,2,2,1,3,5,2,1
521,Mikael,Andersson,TB,F,34,6,2,4,2,3,2,1,0,3,2,4,5,3,0
522,Rob,Zamuner,TB,F,07,9,2,3,3,2,2,3,4,3,2,3,3,2,2
523,Steve,Maltais,TB,F,37,10,2,2,2,3,2,3,0,2,1,3,4,2,2
524,John,Tucker,TB,F,14,9,2,3,3,3,3,2,3,3,2,3,2,3,3
525,Danton,Cole,TB,F,24,7,3,3,3,3,2,2,1,2,2,3,4,2,1
526,Tim,Bergland,TB,F,21,8,2,2,1,3,2,2,3,2,1,3,5,2,2
527,Stan,Drulia,TB,F,27,7,1,2,1,0,2,2,3,1,2,0,5,1,2
528,Bob,Beers,TB,D,02,9,3,3,3,3,2,2,3,2,2,3,3,2,3
529,Roman,Hamrlik,TB,D,44,7,3,2,2,3,3,2,4,3,1,3,4,2,3
530,Shawn,Chambers,TB,D,22,9,2,2,3,3,2,2,2,2,1,3,2,2,2
531,Marc,Bergevin,TB,D,25,6,2,2,2,2,3,3,4,2,0,3,3,2,2
532,Joe,Reekie,TB,D,29,11,3,2,2,2,3,2,6,3,0,3,2,2,3
533,Chris,Lipuma,TB,D,40,6,1,1,2,1,1,0,2,1,0,1,1,1,4
534,Matt,Hervey,TB,D,26,9,1,1,2,1,1,2,9,1,0,1,3,0,4
535,Felix,Potvin,TOR,G,29,6,4,4,6,6,4,0,0,0,0,4,4,4,4
536,Daren,Puppa,TOR,G,01,9,3,4,5,5,2,0,1,0,0,2,2,3,3
537,Rick,Wamsley,TOR,G,30,6,2,3,0,0,2,0,0,0,0,2,2,2,2
538,Doug,Gilmour,TOR,F,93,4,5,4,5,5,4,4,4,4,4,6,0,4,3
539,John,Cullen,TOR,F,19,7,4,3,4,3,3,2,3,4,4,4,1,4,3
540,Mike,Krushelski,TOR,F,26,9,3,3,3,4,2,3,4,3,4,4,3,2,2
541,Peter,Zezel,TOR,F,25,9,3,3,3,3,3,4,0,3,3,4,1,4,1
542,Dave,McLlwain,TOR,F,07,7,3,2,2,3,1,3,4,3,3,3,5,3,2
543,Dave,Andreychuk,TOR,F,14,11,3,3,4,4,4,4,3,3,4,5,4,3,2
544,Wendel,Clark,TOR,F,17,8,3,3,3,3,5,4,6,4,3,4,3,4,4
545,Mark,Osborne,TOR,F,21,9,2,2,2,4,2,3,4,2,2,4,4,1,3
546,Bill,Berg,TOR,F,10,7,2,2,2,3,2,3,4,2,3,4,5,2,3
547,Nikolai,Borshevsky,TOR,F,16,6,4,4,4,2,3,2,0,4,4,4,2,4,1
548,Glenn,Anderson,TOR,F,09,7,4,4,4,3,3,2,6,4,3,4,1,4,3
549,Rob,Pearson,TOR,F,12,6,2,2,3,3,1,1,1,2,3,4,5,2,4
550,Mike,Foligno,TOR,F,71,8,2,2,2,3,2,5,5,3,3,3,5,2,3
551,Ken,Baumgartnr,TOR,F,22,9,2,2,0,2,1,2,10,1,0,2,3,2,4
552,Todd,Gill,TOR,D,23,6,3,3,3,3,2,4,4,2,2,4,1,2,3
553,Dave,Ellett,TOR,D,04,9,4,4,3,4,5,4,4,4,1,4,2,4,2
554,Dimitri,Mironov,TOR,D,15,7,3,2,3,3,3,1,2,3,2,3,1,3,2
555,Drake,Berehowsky,TOR,D,55,10,2,2,3,3,2,3,5,2,2,3,0,2,3
556,Jamie,Macoun,TOR,D,34,8,3,3,2,4,4,4,4,3,1,4,4,4,2
557,Bob,Rouse,TOR,D,03,10,3,3,2,4,2,4,3,2,0,4,4,2,3
558,Sylvain,Lefebvre,TOR,D,02,9,2,2,1,3,1,3,4,2,0,4,4,3,3
559,Bob,McGill,TOR,D,08,8,2,2,0,2,3,3,5,2,3,2,3,2,4
560,Kirk,McLean,VAN,G,01,8,4,4,4,4,4,0,0,0,0,4,4,3,3
561,Kay,Whitmore,VAN,G,35,5,2,3,5,5,2,0,0,0,0,2,3,2,3
562,Cliff,Ronning,VAN,F,07,5,5,5,4,3,2,2,0,4,3,5,1,4,1
563,Petr,Nedved,VAN,F,19,5,2,2,4,3,2,1,0,3,6,4,2,3,3
564,Anatoli,Semenov,VAN,F,20,7,3,3,3,4,3,2,0,3,3,4,0,3,2
565,Tom,Fergus,VAN,F,15,10,2,2,3,3,2,2,2,2,3,3,0,2,2
566,Geoff,Courtnall,VAN,F,14,7,5,5,4,3,3,1,4,4,3,3,2,4,4
567,Murray,Craven,VAN,F,32,6,3,3,4,3,3,3,4,3,4,3,0,3,1
568,Greg,Adams,VAN,F,08,7,3,3,4,4,3,3,2,3,5,4,1,3,1
569,Sergio,Momesso,VAN,F,27,11,4,3,3,3,3,4,6,2,3,4,4,2,4
570,Gino,Odjick,VAN,F,29,11,2,2,2,3,2,3,10,2,1,3,3,2,6
571,Garry,Valk,VAN,F,23,7,2,2,2,3,2,3,6,2,3,3,3,2,3
572,Pavel,Bure,VAN,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
573,Trevor,Linden,VAN,F,16,9,4,4,4,4,4,3,3,4,4,4,3,4,2
574,Dixon,Ward,VAN,F,17,9,2,3,3,3,3,2,1,2,5,3,1,2,3
575,Jim,Sandlak,VAN,F,25,11,1,2,3,3,3,2,9,2,2,3,3,2,4
576,Tim,Hunter,VAN,F,26,9,2,2,1,2,2,3,9,2,3,2,3,2,4
577,Jyrki,Lumme,VAN,D,21,7,4,3,3,4,2,3,4,4,1,4,1,4,2
578,Doug,Lidster,VAN,D,03,9,3,3,2,3,3,4,3,4,1,4,1,4,2
579,Adrien,Plavsic,VAN,D,06,7,2,2,3,3,2,3,6,2,2,3,0,2,3
580,Jiri,Slegr,VAN,D,24,10,3,3,3,3,3,2,6,3,1,4,1,3,4
581,Gerald,Diduck,VAN,D,04,10,3,3,2,3,4,4,7,3,1,3,4,3,4
582,Dave,Babych,VAN,D,44,11,2,2,3,4,3,2,6,3,0,4,2,3,3
583,Dana,Murzyn,VAN,D,05,9,2,3,2,3,4,4,6,2,1,4,4,2,4
