Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
287,Brenden,Dillon,SJS,D,04,11,3,2,2,4,3,6,4,3,1,5,2,3,3
288,Jordan,Binnington,STL,G,50,4,5,4,4,4,6,0,0,0,0,4,5,5,5
289,Jake,Allen,STL,G,34,6,4,3,3,3,4,0,0,0,0,4,4,3,4
290,Ryan,O'Reilly,STL,F,90,9,5,4,5,5,2,0,0,5,5,6,2,5,0
291,Vladimir,Tarasenko,STL,F,91,10,5,5,5,3,5,2,0,5,4,5,5,4,0
292,David,Perron,STL,F,57,7,4,4,4,3,3,2,3,5,6,5,2,5,3
293,Brayden,Schenn,STL,F,10,7,3,4,4,4,4,4,6,4,4,5,3,4,3
294,Jaden,Schwartz,STL,F,17,6,5,4,4,3,3,2,2,4,5,5,2,4,2
295,Samuel,Blais,STL,F,09,8,4,3,3,3,3,6,0,3,4,4,3,2,3
296,Alex,Pietrangelo,STL,D,27,8,5,4,4,6,4,2,1,4,4,6,4,4,0
297,Colton,Parayko,STL,D,55,11,4,4,4,5,4,3,1,3,2,6,3,4,0
298,Justin,Faulk,STL,D,72,9,3,4,4,4,5,3,1,3,1,6,3,4,1
299,Vince,Dunn,STL,D,29,7,4,4,3,3,4,2,0,3,3,5,3,4,2
300,Andrei,Vasilevskiy,TBL,G,88,7,5,4,5,5,5,0,0,0,0,5,6,4,5
301,Curtis,McElhinney,TBL,G,35,6,3,4,5,5,3,0,0,0,0,4,5,3,3
302,Brayden,Point,TBL,F,21,3,5,5,5,4,3,0,1,5,6,5,4,4,0
303,Nikita,Kucherov,TBL,F,86,5,6,5,6,3,4,0,0,5,6,6,4,6,0
304,Steven,Stamkos,TBL,F,91,6,5,5,5,3,5,2,1,5,5,6,4,5,3
305,Anthony,Cirelli,TBL,F,71,5,4,4,4,4,2,2,0,4,5,5,2,4,2
306,Tyler,Johnson,TBL,F,09,5,4,5,4,3,4,2,1,4,4,4,4,2,0
307,Ondrej,Palat,TBL,F,18,6,4,3,4,3,3,5,0,3,4,5,2,4,1
308,Victor,Hedman,TBL,D,77,10,5,5,4,5,5,3,2,4,3,6,3,5,1
309,Ryan,McDonagh,TBL,D,27,9,4,4,3,5,3,3,0,3,2,6,1,4,0
310,Mikhail,Sergachev,TBL,D,98,9,4,4,4,2,4,3,6,4,2,5,3,4,0
311,Kevin,Shattenkirk,TBL,D,22,8,3,5,4,3,3,2,1,4,2,5,2,4,2
312,Connor,Hellebuyck,TOR,G,37,7,5,4,4,4,5,0,0,0,0,4,5,5,5
313,Jonathan,Quick,TOR,G,32,8,4,4,5,5,4,0,0,0,0,3,4,3,5
314,Auston,Matthews,TOR,F,34,10,5,6,5,3,4,1,0,5,6,6,4,5,0
315,Patrik,Laine,TOR,F,29,8,4,3,5,3,5,3,1,4,5,5,5,4,3
316,Mitch,Marner,TOR,F,16,4,5,5,5,3,4,0,1,4,4,6,2,6,1
317,William,Karlsson,TOR,F,71,5,5,4,4,4,3,1,0,5,5,5,4,4,0
318,Jamie,Benn,TOR,F,14,8,4,3,5,3,3,5,4,3,5,5,3,4,2
319,Nikolaj,Ehlers,TOR,F,27,4,5,4,4,3,3,0,0,5,5,5,4,4,1
320,Brent,Burns,TOR,D,88,11,4,5,5,5,5,2,3,4,3,6,4,6,1
321,Thomas,Chabot,TOR,D,72,6,5,4,4,4,4,2,0,5,2,6,3,4,0
322,Zach,Werenski,TOR,D,08,9,4,5,4,4,4,1,0,4,3,6,3,4,0
323,Adam,Larsson,TOR,D,06,9,4,3,2,4,4,6,1,3,1,6,1,3,1
324,Jacob,Markstrom,VAN,G,25,6,5,4,4,4,4,0,0,0,0,4,5,4,4
325,Thatcher,Demko,VAN,G,35,6,4,4,3,3,4,0,0,0,0,3,4,3,4
326,Elias,Pettersson,VAN,F,40,4,6,5,5,3,4,1,0,5,5,5,3,5,1
327,Brock,Boeser,VAN,F,06,8,5,4,4,3,4,1,1,5,5,5,5,4,2
328,Bo,Horvat,VAN,F,53,9,4,4,4,3,4,2,0,5,4,6,4,4,3
329,J.T.,Miller,VAN,F,09,10,4,3,4,3,3,4,4,4,5,6,3,4,3
330,Tanner,Pearson,VAN,F,14,8,3,4,4,3,4,3,4,3,4,5,4,3,2
331,Jake,Virtanen,VAN,F,18,11,3,4,3,3,4,5,1,3,3,4,4,3,4
332,Alexander,Edler,VAN,D,23,9,4,3,3,5,4,5,0,4,3,6,2,4,2
333,Quinn,Hughes,VAN,D,43,4,6,4,4,3,3,0,0,4,3,6,3,5,1
334,Tyler,Myers,VAN,D,57,11,3,3,3,4,4,3,3,3,2,6,2,4,3
335,Troy,Stecher,VAN,D,51,6,4,3,2,4,2,3,1,4,1,5,1,3,0
336,Robin,Lehner,VGK,G,40,11,5,3,4,4,5,0,0,0,0,5,5,4,4
337,Darcy,Kuemper,VGK,G,35,8,4,4,5,5,5,0,0,0,0,5,5,4,4
338,Brad,Marchand,VGK,F,63,5,6,5,6,5,4,1,2,4,5,6,3,6,4
339,Evgeny,Kuznetsov,VGK,F,92,8,6,4,5,4,4,1,0,4,5,5,3,5,2
340,Nicklas,Backstrom,VGK,F,19,8,5,4,5,4,2,1,0,5,4,6,1,6,0
341,Evgenii,Dadonov,VGK,F,36,5,4,5,4,4,4,0,0,5,5,5,3,4,0
342,Viktor,Arvidsson,VGK,F,33,4,4,5,4,4,3,0,1,5,5,5,4,4,2
343,Jean-Gabriel,Pageau,VGK,F,44,5,4,4,4,4,2,4,1,4,5,5,3,2,2
344,Roman,Josi,VGK,D,59,7,5,4,4,6,5,2,0,5,3,6,4,5,2
345,Jared,Spurgeon,VGK,D,46,3,4,4,4,4,4,3,1,5,3,6,2,3,0
346,Duncan,Keith,VGK,D,02,6,5,5,4,5,2,1,2,4,2,6,2,4,0
347,Ryan,Ellis,VGK,D,04,5,4,5,4,4,4,2,1,4,2,6,3,4,1
348,Frederik,Andersen,WSH,G,31,10,5,4,4,4,5,0,0,0,0,4,5,4,4
349,Elvis,Merzlikins,WSH,G,90,5,2,3,0,0,1,0,0,0,0,2,2,1,2
350,Alexander,Ovechkin,WSH,F,08,11,4,5,6,3,6,5,1,5,3,6,6,4,1
351,Johnny,Gaudreau,WSH,F,13,2,6,6,5,3,3,0,0,4,6,5,4,5,0
352,Brayden,Point,WSH,F,21,3,5,5,5,4,3,0,1,5,6,5,4,4,0
353,David,Perron,WSH,F,57,7,4,4,4,3,3,2,3,5,6,5,2,5,3
354,William,Nylander,WSH,F,88,6,5,5,4,3,3,1,1,4,5,5,2,4,1
355,T.J.,Oshie,WSH,F,77,7,4,4,4,4,2,3,1,4,5,5,3,4,1
356,Drew,Doughty,WSH,D,18,7,5,4,4,5,4,4,7,4,3,6,3,4,2
357,Ryan,Suter,WSH,D,20,8,5,4,4,5,4,3,0,4,2,6,2,5,1
358,Quinn,Hughes,WSH,D,43,4,6,4,4,3,3,0,0,4,3,6,3,5,1
359,Dmitry,Orlov,WSH,D,09,8,4,4,3,4,3,4,0,3,2,6,2,4,1
360,Tuukka,Rask,WPG,G,40,4,5,4,5,5,5,0,0,0,0,5,5,5,5
361,Jacob,Markstrom,WPG,G,25,6,5,4,4,4,4,0,0,0,0,4,5,4,4
362,Jack,Eichel,WPG,F,09,8,6,5,5,3,4,1,1,5,5,6,4,6,0
363,Mikko,Rantanen,WPG,F,96,9,5,4,5,3,3,2,0,6,5,6,3,5,1
364,Logan,Couture,WPG,F,39,7,5,5,4,4,3,1,0,5,5,5,3,4,1
365,Kyle,Connor,WPG,F,81,5,5,4,4,3,4,1,0,5,5,6,4,4,2
366,Alex,DeBrincat,WPG,F,12,3,5,5,4,2,4,1,1,4,5,5,4,4,1
367,Zach,Parise,WPG,F,11,6,5,4,4,3,5,1,0,5,3,5,4,3,1
368,Alexander,Edler,WPG,D,23,9,4,3,3,5,4,5,0,4,3,6,2,4,2
369,Brayden,McNabb,WPG,D,03,9,4,3,2,5,3,6,4,3,1,6,1,2,4
370,Cale,Makar,WPG,D,08,5,5,4,4,4,4,1,1,5,4,6,3,5,0
371,Radko,Gudas,WPG,D,33,9,4,3,2,4,3,6,7,3,1,5,2,2,5
372,Patrick,Roy,NHL,G,33,6,6,4,4,4,6,0,0,0,0,5,5,6,6
373,Ed,Belfour,NHL,G,30,6,6,4,6,6,5,0,0,0,0,6,6,5,5
374,Grant,Fuhr,NHL,G,31,7,5,4,5,5,5,0,1,0,0,4,4,5,5
375,Mario,Lemieux,NHL,F,66,10,5,4,6,4,4,3,3,6,6,6,0,6,2
376,Steve,Yzerman,NHL,F,19,6,6,5,6,4,4,1,1,5,5,6,1,5,2
377,Pavel,Bure,NHL,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
378,Adam,Oates,NHL,F,12,7,5,4,6,5,3,3,1,5,4,5,0,6,1
379,Pat,LaFontaine,NHL,F,16,5,5,4,6,4,3,3,3,5,4,6,0,5,2
380,Teemu,Selanne,NHL,F,13,6,5,6,5,3,4,3,3,4,5,5,4,4,2
381,Doug,Gilmour,NHL,F,93,4,5,4,5,5,4,4,4,4,4,6,0,4,3
382,Wayne,Gretzky,NHL,F,99,4,6,4,5,4,2,2,2,6,2,6,0,6,0
383,Cam,Neely,NHL,F,08,10,4,4,5,4,4,4,9,4,5,5,3,4,4
384,Mark,Messier,NHL,F,11,10,5,4,4,4,3,5,4,5,3,4,0,5,3
385,Mike,Gartner,NHL,F,22,7,5,5,4,4,5,2,3,5,3,5,5,5,2
386,Luc,Robitaille,NHL,F,20,7,4,4,5,3,4,2,4,5,6,5,2,4,3
387,Eric,Lindros,NHL,F,88,12,4,3,4,4,4,5,9,4,6,5,2,4,4
388,Joe,Sakic,NHL,F,91,6,4,4,5,4,4,2,0,4,5,5,2,5,2
389,Brett,Hull,NHL,F,09,9,4,4,5,3,6,3,3,5,3,4,4,3,2
390,Ray,Bourque,NHL,D,77,10,5,4,4,6,5,6,0,5,5,6,2,5,2
391,Chris,Chelios,NHL,D,24,7,4,4,4,6,5,4,7,5,1,6,2,4,5
392,Phil,Housley,NHL,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
393,Paul,Coffey,NHL,D,07,9,6,5,4,3,4,2,4,6,1,5,1,5,3
394,Scott,Stevens,NHL,D,04,11,4,4,3,4,4,5,6,4,2,5,0,4,3
395,Brian,Leetch,NHL,D,02,6,6,3,4,4,4,2,6,5,1,5,2,5,2
396,Larry,Murphy,NHL,D,55,10,4,3,4,5,4,3,3,4,2,5,1,4,3
397,Al,MacInnis,NHL,D,03,8,4,4,4,3,6,3,5,4,1,5,2,4,3
