Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
293,Ken,Hodge,CHI,F,14,9,2,2,5,4,4,3,5,3,5,4,1,3,3
294,Eric,Nesterenko,CHI,F,15,7,4,3,3,5,3,4,5,3,2,4,5,3,2
295,Pierre,Pilote,CHI,D,03,5,4,4,4,6,5,4,0,5,1,6,2,4,4
296,Pat,Stapleton,CHI,D,12,5,4,4,4,4,4,2,2,4,2,4,1,4,3
297,Doug,Jarrett,CHI,D,20,8,4,3,3,5,3,3,0,4,2,4,1,3,3
298,Ed,VanImpe,CHI,D,02,8,3,3,2,4,2,4,4,2,1,3,2,1,4
299,Matt,Ravlich,CHI,D,05,6,2,2,2,3,2,3,2,3,1,3,4,3,2
300,Wayne,Smith,CHI,D,04,7,2,2,1,2,1,2,0,2,0,1,4,1,0
301,Glenn,Hall,CHI,G,01,5,6,4,4,4,6,0,0,0,0,5,5,6,6
302,Dennis,DeJordy,CHI,G,30,6,5,4,5,5,5,0,0,0,0,4,4,5,5
303,Stan,Mikita,CHI,F,21,4,5,4,6,4,3,3,1,5,4,6,0,5,1
304,Bobby,Hull,CHI,F,09,7,5,5,4,4,5,2,4,5,5,5,2,5,3
305,Kenny,Wharram,CHI,F,17,3,5,5,3,2,4,1,3,5,5,4,5,3,2
306,Phil,Esposito,CHI,F,07,8,4,4,4,3,4,2,0,4,5,4,2,4,3
307,Doug,Mohns,CHI,F,11,6,4,5,4,4,3,3,4,3,4,3,3,3,3
308,Dennis,Hull,CHI,F,10,7,4,4,4,3,5,2,2,4,3,4,1,4,2
309,Chico,Maki,CHI,F,16,4,3,2,4,5,3,4,1,4,3,5,1,3,1
310,Ken,Hodge,CHI,F,14,9,2,2,5,4,4,3,5,3,5,4,1,3,3
311,Eric,Nesterenko,CHI,F,15,7,4,3,3,5,3,4,5,3,2,4,5,3,2
312,Pierre,Pilote,CHI,D,03,5,4,4,4,6,5,4,0,5,1,6,2,4,4
313,Pat,Stapleton,CHI,D,12,5,4,4,4,4,4,2,2,4,2,4,1,4,3
314,Doug,Jarrett,CHI,D,20,8,4,3,3,5,3,3,0,4,2,4,1,3,3
315,Ed,VanImpe,CHI,D,02,8,3,3,2,4,2,4,4,2,1,3,2,1,4
316,Matt,Ravlich,CHI,D,05,6,2,2,2,3,2,3,2,3,1,3,4,3,2
317,Wayne,Smith,CHI,D,04,7,2,2,1,2,1,2,0,2,0,1,4,1,0
318,Ed,Giacomin,NY,G,01,5,6,4,6,6,5,0,0,0,0,6,6,5,5
319,Cesare,Maniago,NY,G,30,7,3,4,3,3,3,0,0,0,0,3,3,3,3
320,Don,Marshall,NY,F,22,3,5,5,3,4,4,5,0,4,2,4,4,4,0
321,Rod,Gilbert,NY,F,07,5,4,4,5,4,4,1,1,4,5,4,0,4,1
322,Phil,Goyette,NY,F,20,4,5,4,4,4,3,2,0,5,1,3,0,5,0
323,Bernie,Geoffrion,NY,F,05,3,4,4,4,3,5,2,1,4,3,4,4,3,3
324,Jean,Ratelle,NY,F,19,5,4,4,4,2,3,2,0,4,4,4,2,4,0
325,Vic,Hadfield,NY,F,11,6,4,4,3,4,3,4,8,4,2,4,2,3,4
326,Bob,Nevin,NY,F,08,6,4,4,4,3,3,2,1,4,3,4,4,3,0
327,Orland,Kurtenbach,NY,F,25,5,4,4,4,3,2,3,4,3,3,4,5,3,3
328,Earl,Ingarfield,NY,F,10,6,4,3,3,3,4,2,0,4,3,3,4,4,1
329,Harry,Howell,NY,D,03,7,5,4,4,5,4,4,0,4,2,5,2,4,3
330,Arnie,Brown,NY,D,04,6,4,3,2,4,3,4,2,4,1,3,1,3,3
331,Jim,Neilson,NY,D,15,8,3,3,4,4,3,3,4,2,2,4,1,3,3
332,Wayne,Hillman,NY,D,02,8,3,3,3,4,3,3,3,3,2,3,1,3,3
333,Al,MacNeil,NY,D,06,5,2,2,2,4,2,3,0,2,0,3,0,2,3
334,Rod,Seiling,NY,D,16,7,2,2,2,2,2,3,0,2,0,2,1,2,0
335,Ed,Giacomin,NY,G,01,5,6,4,6,6,5,0,0,0,0,6,6,5,5
336,Cesare,Maniago,NY,G,30,7,3,4,3,3,3,0,0,0,0,3,3,3,3
337,Don,Marshall,NY,F,22,3,5,5,3,4,4,5,0,4,2,4,4,4,0
338,Rod,Gilbert,NY,F,07,5,4,4,5,4,4,1,1,4,5,4,0,4,1
339,Phil,Goyette,NY,F,20,4,5,4,4,4,3,2,0,5,1,3,0,5,0
340,Bernie,Geoffrion,NY,F,05,3,4,4,4,3,5,2,1,4,3,4,4,3,3
341,Jean,Ratelle,NY,F,19,5,4,4,4,2,3,2,0,4,4,4,2,4,0
342,Vic,Hadfield,NY,F,11,6,4,4,3,4,3,4,8,4,2,4,2,3,4
343,Bob,Nevin,NY,F,08,6,4,4,4,3,3,2,1,4,3,4,4,3,0
344,Orland,Kurtenbach,NY,F,25,5,4,4,4,3,2,3,4,3,3,4,5,3,3
345,Earl,Ingarfield,NY,F,10,6,4,3,3,3,4,2,0,4,3,3,4,4,1
346,Harry,Howell,NY,D,03,7,5,4,4,5,4,4,0,4,2,5,2,4,3
347,Arnie,Brown,NY,D,04,6,4,3,2,4,3,4,2,4,1,3,1,3,3
348,Jim,Neilson,NY,D,15,8,3,3,4,4,3,3,4,2,2,4,1,3,3
349,Wayne,Hillman,NY,D,02,8,3,3,3,4,3,3,3,3,2,3,1,3,3
350,Al,MacNeil,NY,D,06,5,2,2,2,4,2,3,0,2,0,3,0,2,3
351,Rod,Seiling,NY,D,16,7,2,2,2,2,2,3,0,2,0,2,1,2,0
352,Ed,Giacomin,NY,G,01,5,6,4,6,6,5,0,0,0,0,6,6,5,5
353,Cesare,Maniago,NY,G,30,7,3,4,3,3,3,0,0,0,0,3,3,3,3
354,Don,Marshall,NY,F,22,3,5,5,3,4,4,5,0,4,2,4,4,4,0
355,Rod,Gilbert,NY,F,07,5,4,4,5,4,4,1,1,4,5,4,0,4,1
356,Phil,Goyette,NY,F,20,4,5,4,4,4,3,2,0,5,1,3,0,5,0
357,Bernie,Geoffrion,NY,F,05,3,4,4,4,3,5,2,1,4,3,4,4,3,3
358,Jean,Ratelle,NY,F,19,5,4,4,4,2,3,2,0,4,4,4,2,4,0
359,Vic,Hadfield,NY,F,11,6,4,4,3,4,3,4,8,4,2,4,2,3,4
360,Bob,Nevin,NY,F,08,6,4,4,4,3,3,2,1,4,3,4,4,3,0
361,Orland,Kurtenbach,NY,F,25,5,4,4,4,3,2,3,4,3,3,4,5,3,3
362,Earl,Ingarfield,NY,F,10,6,4,3,3,3,4,2,0,4,3,3,4,4,1
363,Harry,Howell,NY,D,03,7,5,4,4,5,4,4,0,4,2,5,2,4,3
364,Arnie,Brown,NY,D,04,6,4,3,2,4,3,4,2,4,1,3,1,3,3
365,Jim,Neilson,NY,D,15,8,3,3,4,4,3,3,4,2,2,4,1,3,3
366,Wayne,Hillman,NY,D,02,8,3,3,3,4,3,3,3,3,2,3,1,3,3
367,Al,MacNeil,NY,D,06,5,2,2,2,4,2,3,0,2,0,3,0,2,3
368,Rod,Seiling,NY,D,16,7,2,2,2,2,2,3,0,2,0,2,1,2,0
369,Ed,Giacomin,NY,G,01,5,6,4,6,6,5,0,0,0,0,6,6,5,5
370,Cesare,Maniago,NY,G,30,7,3,4,3,3,3,0,0,0,0,3,3,3,3
371,Don,Marshall,NY,F,22,3,5,5,3,4,4,5,0,4,2,4,4,4,0
372,Rod,Gilbert,NY,F,07,5,4,4,5,4,4,1,1,4,5,4,0,4,1
373,Phil,Goyette,NY,F,20,4,5,4,4,4,3,2,0,5,1,3,0,5,0
374,Bernie,Geoffrion,NY,F,05,3,4,4,4,3,5,2,1,4,3,4,4,3,3
375,Jean,Ratelle,NY,F,19,5,4,4,4,2,3,2,0,4,4,4,2,4,0
376,Vic,Hadfield,NY,F,11,6,4,4,3,4,3,4,8,4,2,4,2,3,4
377,Bob,Nevin,NY,F,08,6,4,4,4,3,3,2,1,4,3,4,4,3,0
378,Orland,Kurtenbach,NY,F,25,5,4,4,4,3,2,3,4,3,3,4,5,3,3
379,Earl,Ingarfield,NY,F,10,6,4,3,3,3,4,2,0,4,3,3,4,4,1
380,Harry,Howell,NY,D,03,7,5,4,4,5,4,4,0,4,2,5,2,4,3
381,Arnie,Brown,NY,D,04,6,4,3,2,4,3,4,2,4,1,3,1,3,3
382,Jim,Neilson,NY,D,15,8,3,3,4,4,3,3,4,2,2,4,1,3,3
383,Wayne,Hillman,NY,D,02,8,3,3,3,4,3,3,3,3,2,3,1,3,3
384,Al,MacNeil,NY,D,06,5,2,2,2,4,2,3,0,2,0,3,0,2,3
385,Rod,Seiling,NY,D,16,7,2,2,2,2,2,3,0,2,0,2,1,2,0
386,Johnny,Bower,TOR,G,01,6,4,4,5,5,4,0,0,0,0,4,4,4,4
387,Terry,Sawchuk,TOR,G,30,7,4,4,5,5,4,0,0,0,0,3,4,3,4
388,Bruce,Gamble,TOR,G,31,8,4,3,4,4,3,0,0,0,0,2,2,3,4
389,Dave,Keon,TOR,F,14,3,5,5,4,5,4,4,0,4,3,6,1,3,0
390,Frank,Mahovolich,TOR,F,27,8,4,4,5,3,4,3,4,4,5,5,1,4,3
391,Bob,Pulford,TOR,F,20,6,3,3,4,4,4,4,0,3,4,5,4,3,2
392,Red,Kelly,TOR,F,04,5,4,3,3,5,3,4,0,3,4,5,2,3,0
393,Ron,Ellis,TOR,F,08,7,4,4,4,3,3,2,1,4,3,4,1,4,1
394,Pete,Stemkowski,TOR,F,12,7,4,3,4,3,3,2,2,4,4,4,1,4,3
395,Jim,Pappin,TOR,F,18,6,3,3,3,3,3,4,5,3,3,4,1,4,4
396,George,Armstrong,TOR,F,10,6,3,3,3,4,2,3,1,3,4,4,3,2,2
397,Eddie,Shack,TOR,F,23,8,2,2,2,3,2,5,4,3,3,3,5,2,3
398,Tim,Horton,TOR,D,07,5,4,4,3,4,4,5,1,4,2,5,0,4,3
399,Marcel,Pronovost,TOR,D,03,6,4,4,3,5,3,5,0,3,0,4,1,3,2
400,Allan,Stanley,TOR,D,26,4,4,3,3,4,3,4,0,4,2,4,2,3,2
401,Larry,Hillman,TOR,D,02,6,4,3,3,4,3,3,4,4,2,4,4,3,3
402,Kent,Douglas,TOR,D,19,5,4,4,3,4,3,3,4,4,0,4,0,3,3
403,Bob,Baun,TOR,D,21,4,3,3,2,4,4,4,5,3,1,4,4,4,4
404,Johnny,Bower,TOR,G,01,6,4,4,5,5,4,0,0,0,0,4,4,4,4
405,Terry,Sawchuk,TOR,G,30,7,4,4,5,5,4,0,0,0,0,3,4,3,4
406,Bruce,Gamble,TOR,G,31,8,4,3,4,4,3,0,0,0,0,2,2,3,4
407,Dave,Keon,TOR,F,14,3,5,5,4,5,4,4,0,4,3,6,1,3,0
408,Frank,Mahovolich,TOR,F,27,8,4,4,5,3,4,3,4,4,5,5,1,4,3
409,Bob,Pulford,TOR,F,20,6,3,3,4,4,4,4,0,3,4,5,4,3,2
410,Red,Kelly,TOR,F,04,5,4,3,3,5,3,4,0,3,4,5,2,3,0
411,Ron,Ellis,TOR,F,08,7,4,4,4,3,3,2,1,4,3,4,1,4,1
412,Pete,Stemkowski,TOR,F,12,7,4,3,4,3,3,2,2,4,4,4,1,4,3
413,Jim,Pappin,TOR,F,18,6,3,3,3,3,3,4,5,3,3,4,1,4,4
414,George,Armstrong,TOR,F,10,6,3,3,3,4,2,3,1,3,4,4,3,2,2
415,Eddie,Shack,TOR,F,23,8,2,2,2,3,2,5,4,3,3,3,5,2,3
416,Tim,Horton,TOR,D,07,5,4,4,3,4,4,5,1,4,2,5,0,4,3
417,Marcel,Pronovost,TOR,D,03,6,4,4,3,5,3,5,0,3,0,4,1,3,2
418,Allan,Stanley,TOR,D,26,4,4,3,3,4,3,4,0,4,2,4,2,3,2
419,Larry,Hillman,TOR,D,02,6,4,3,3,4,3,3,4,4,2,4,4,3,3
420,Kent,Douglas,TOR,D,19,5,4,4,3,4,3,3,4,4,0,4,0,3,3
421,Bob,Baun,TOR,D,21,4,3,3,2,4,4,4,5,3,1,4,4,4,4
422,Johnny,Bower,TOR,G,01,6,4,4,5,5,4,0,0,0,0,4,4,4,4
423,Terry,Sawchuk,TOR,G,30,7,4,4,5,5,4,0,0,0,0,3,4,3,4
424,Bruce,Gamble,TOR,G,31,8,4,3,4,4,3,0,0,0,0,2,2,3,4
425,Dave,Keon,TOR,F,14,3,5,5,4,5,4,4,0,4,3,6,1,3,0
426,Frank,Mahovolich,TOR,F,27,8,4,4,5,3,4,3,4,4,5,5,1,4,3
427,Bob,Pulford,TOR,F,20,6,3,3,4,4,4,4,0,3,4,5,4,3,2
428,Red,Kelly,TOR,F,04,5,4,3,3,5,3,4,0,3,4,5,2,3,0
429,Ron,Ellis,TOR,F,08,7,4,4,4,3,3,2,1,4,3,4,1,4,1
430,Pete,Stemkowski,TOR,F,12,7,4,3,4,3,3,2,2,4,4,4,1,4,3
431,Jim,Pappin,TOR,F,18,6,3,3,3,3,3,4,5,3,3,4,1,4,4
432,George,Armstrong,TOR,F,10,6,3,3,3,4,2,3,1,3,4,4,3,2,2
433,Eddie,Shack,TOR,F,23,8,2,2,2,3,2,5,4,3,3,3,5,2,3
434,Tim,Horton,TOR,D,07,5,4,4,3,4,4,5,1,4,2,5,0,4,3
435,Marcel,Pronovost,TOR,D,03,6,4,4,3,5,3,5,0,3,0,4,1,3,2
436,Allan,Stanley,TOR,D,26,4,4,3,3,4,3,4,0,4,2,4,2,3,2
437,Larry,Hillman,TOR,D,02,6,4,3,3,4,3,3,4,4,2,4,4,3,3
438,Kent,Douglas,TOR,D,19,5,4,4,3,4,3,3,4,4,0,4,0,3,3
439,Bob,Baun,TOR,D,21,4,3,3,2,4,4,4,5,3,1,4,4,4,4
440,Johnny,Bower,TOR,G,01,6,4,4,5,5,4,0,0,0,0,4,4,4,4
441,Terry,Sawchuk,TOR,G,30,7,4,4,5,5,4,0,0,0,0,3,4,3,4
442,Bruce,Gamble,TOR,G,31,8,4,3,4,4,3,0,0,0,0,2,2,3,4
443,Dave,Keon,TOR,F,14,3,5,5,4,5,4,4,0,4,3,6,1,3,0
444,Frank,Mahovolich,TOR,F,27,8,4,4,5,3,4,3,4,4,5,5,1,4,3
445,Bob,Pulford,TOR,F,20,6,3,3,4,4,4,4,0,3,4,5,4,3,2
446,Red,Kelly,TOR,F,04,5,4,3,3,5,3,4,0,3,4,5,2,3,0
447,Ron,Ellis,TOR,F,08,7,4,4,4,3,3,2,1,4,3,4,1,4,1
448,Pete,Stemkowski,TOR,F,12,7,4,3,4,3,3,2,2,4,4,4,1,4,3
449,Jim,Pappin,TOR,F,18,6,3,3,3,3,3,4,5,3,3,4,1,4,4
450,George,Armstrong,TOR,F,10,6,3,3,3,4,2,3,1,3,4,4,3,2,2
451,Eddie,Shack,TOR,F,23,8,2,2,2,3,2,5,4,3,3,3,5,2,3
452,Tim,Horton,TOR,D,07,5,4,4,3,4,4,5,1,4,2,5,0,4,3
453,Marcel,Pronovost,TOR,D,03,6,4,4,3,5,3,5,0,3,0,4,1,3,2
454,Allan,Stanley,TOR,D,26,4,4,3,3,4,3,4,0,4,2,4,2,3,2
455,Larry,Hillman,TOR,D,02,6,4,3,3,4,3,3,4,4,2,4,4,3,3
456,Kent,Douglas,TOR,D,19,5,4,4,3,4,3,3,4,4,0,4,0,3,3
457,Bob,Baun,TOR,D,21,4,3,3,2,4,4,4,5,3,1,4,4,4,4
458,Rogie,Vachon,MTL,G,29,4,4,4,6,6,4,0,0,0,0,4,4,4,4
459,Gump,Worsley,MTL,G,01,5,4,4,4,4,4,0,0,0,0,4,4,3,3
460,Charlie,Hodge,MTL,G,30,1,4,4,4,4,3,0,0,0,0,3,3,3,3
461,Jean,Beliveau,MTL,F,04,8,5,4,4,4,3,5,0,5,3,4,0,5,2
462,Henri,Richard,MTL,F,16,3,5,4,4,3,3,2,3,5,3,6,0,4,2
463,John,Ferguson,MTL,F,22,6,3,3,5,4,4,2,12,4,5,4,2,4,5
464,Bobby,Rousseau,MTL,F,15,5,4,4,4,3,3,2,1,4,5,4,0,3,3
465,Claude,LaRose,MTL,F,11,5,4,4,4,3,4,2,5,4,4,4,2,4,4
466,Gillies,Tremblay,MTL,F,21,4,4,4,4,3,3,2,2,5,3,4,2,4,1
467,Yvon,Cournoyer,MTL,F,12,5,5,6,4,2,4,2,0,3,3,3,4,3,1
468,Ralph,Backstrom,MTL,F,06,3,4,3,3,5,2,5,4,3,4,4,1,2,2
469,Claude,Provost,MTL,F,14,4,4,2,3,5,3,4,3,3,4,4,2,3,1
470,Jacques,Laperriere,MTL,D,02,6,4,3,4,5,4,3,0,4,2,5,1,4,3
471,J.C.,Tremblay,MTL,D,03,4,4,4,4,4,4,3,0,4,1,4,3,4,1
472,Jean-Guy,Talbot,MTL,D,17,4,3,4,3,3,3,3,2,4,2,4,2,4,3
473,Ted,Harris,MTL,D,10,5,3,3,3,4,4,4,4,3,3,4,2,2,4
474,Terry,Harper,MTL,D,19,8,4,3,2,4,4,3,7,3,2,4,4,2,4
475,Jimmy,Roberts,MTL,D,26,6,3,3,3,3,3,3,1,2,2,4,3,2,1
476,Rogie,Vachon,MTL,G,29,4,4,4,6,6,4,0,0,0,0,4,4,4,4
477,Gump,Worsley,MTL,G,01,5,4,4,4,4,4,0,0,0,0,4,4,3,3
478,Charlie,Hodge,MTL,G,30,1,4,4,4,4,3,0,0,0,0,3,3,3,3
479,Jean,Beliveau,MTL,F,04,8,5,4,4,4,3,5,0,5,3,4,0,5,2
480,Henri,Richard,MTL,F,16,3,5,4,4,3,3,2,3,5,3,6,0,4,2
481,John,Ferguson,MTL,F,22,6,3,3,5,4,4,2,12,4,5,4,2,4,5
482,Bobby,Rousseau,MTL,F,15,5,4,4,4,3,3,2,1,4,5,4,0,3,3
483,Claude,LaRose,MTL,F,11,5,4,4,4,3,4,2,5,4,4,4,2,4,4
484,Gillies,Tremblay,MTL,F,21,4,4,4,4,3,3,2,2,5,3,4,2,4,1
485,Yvon,Cournoyer,MTL,F,12,5,5,6,4,2,4,2,0,3,3,3,4,3,1
486,Ralph,Backstrom,MTL,F,06,3,4,3,3,5,2,5,4,3,4,4,1,2,2
487,Claude,Provost,MTL,F,14,4,4,2,3,5,3,4,3,3,4,4,2,3,1
488,Jacques,Laperriere,MTL,D,02,6,4,3,4,5,4,3,0,4,2,5,1,4,3
489,J.C.,Tremblay,MTL,D,03,4,4,4,4,4,4,3,0,4,1,4,3,4,1
490,Jean-Guy,Talbot,MTL,D,17,4,3,4,3,3,3,3,2,4,2,4,2,4,3
491,Ted,Harris,MTL,D,10,5,3,3,3,4,4,4,4,3,3,4,2,2,4
492,Terry,Harper,MTL,D,19,8,4,3,2,4,4,3,7,3,2,4,4,2,4
493,Jimmy,Roberts,MTL,D,26,6,3,3,3,3,3,3,1,2,2,4,3,2,1
